source,issue,PS1,PS2,PS3,y'1,y'2,y'3,y_PS,y''_PS,ACC_AI_PS
docker,"when creating a Dockerfile for an image to run on kubernetes with a volume, do i need to specify volume in the Dockerfile or will kubernetes automatically mount in the volume for me? thanks","The sentence """""" do i need to specify volume in the Dockerfile """""" uses <pattern>do i need to VB</pattern> to indicate that the user is having trouble in ""specify volume in the Dockerfile"". The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,1,1,1,1
docker,"i have a vps. running docker. started e.g. the wordpress:latest on it. Volumes ./html to the container html dir. The user i used to start the container is not allowed to change files within this dir. Due to the fact it belongs ""www-data"" now.How should i use this exactly? I want to use phpstorm on my local machine to work via sftp on the vps (changing files in the container volume.) i did but still cant edit files in there... and i chmod 775 the whole folder to make sure www-data group is able to write...","The sentence """""" I want to use phpstorm on my local machine to work via sftp on the vps (changing files in the container volume.) i did but still cant edit files in there... """""" uses an undesired adjective <pattern>cant</pattern> to indicate that the user is getting something wrong. The answer is YES.","The sentence """""" i did but still cant edit files in there... """""" uses <pattern>still can't VB</pattern> to indicate that there is something wrong with ""edit files in there..."". The answer is YES.","The sentence """""" still cant edit files in there... """""" uses <pattern>cant VB</pattern> to indicate that the user is getting trouble in ""edit files"". The answer is YES.",0,0,0,0,0,1
appium,Hi all I am new to Appium stuff i need some help in Appium installation in mac for IOS please assist me,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
docker,"hello , I mapped a volume in stack.yml file (marked in red ) . after docker stack delpoy **I can see the some files inside container dir (marked in orange) , but no files in my host machine dir (marked in orange). what am i missing? run a dropbox container as well , and make it share the same volume with your main service","The sentence """""" but no files in my host machine dir (marked in orange). """""" uses <pattern>no files in sth</pattern> to indicate that there is something wrong with ""host machine dir"". The answer is YES.","The sentence """""" but no files in my host machine dir """""" uses <pattern>no NP in sth</pattern> to indicate there is something wrong with ""files in my host machine dir"". The answer is YES.","The sentence """""" I can see the some files inside container dir (marked in orange) , but no files in my host machine dir (marked in orange). """""" uses <pattern>no NN IN</pattern> to indicate that there is something wrong with ""files in my host machine dir"". The answer is YES.",0,0,0,0,0,1
deeplearning4j,"Hello, I am trying to learn neural network for playing simulation in MCTS instead of random player. Input 15x15(values of desk(0-empty,1-white, 2-black) = 225 and output 225.Unfortunately the time asking neural network for output is longer then 1ms even with only 1 hidden layer. (on CPU, I cannot use GPU, my graphic card is probably too old)Is there way how to increase the speed of testing(not training neural Network)?","The sentence """""" the time asking neural network for output is longer then 1ms """""" uses <pattern>longer then</pattern> to indicate that there is something wrong with ""the time asking neural network for output"". The answer is YES.","The sentence """""" the time asking neural network for output is longer then 1ms even with only 1 hidden layer """""" uses <pattern>longer then [some number] ms</pattern> to indicate that ""the time asking neural network for output"" is an undesired behavior. The answer is YES.","The sentence """""" time asking neural network for output is longer then 1ms """""" uses <pattern>longer then 1ms</pattern> to indicate that the ""time asking neural network for output"" is an undesired behavior. The answer is YES.",0,0,0,0,0,1
nodejs,"Hi All - Question on internals of http's IncomingMessage data structure. Does anyone know what is the purpose of havinghttpVersionstring in addition tohttpVersionMajorandhttpVersionMinorproperties onIncomingMessageobject? I get that it is just the concatenation ofmajor + '.' + minor, but it is no where used I get that it is accessor formessage.httpVersion, but why can't this be converted to a getter that returns the concatenated value on demand rather than allocating memory for the string? approx. 32 bytes for every request","The sentence """""" it is no where used """""" uses <pattern>no where VV</pattern> to indicate that ""it is no where used"" is an undesired behavior. The answer is YES.","The sentence """""" it is no where used """""" uses <pattern>no where VBZ</pattern> to indicate that there is something wrong with ""no where used"". The answer is YES.","The sentence """""" but it is no where used """""" uses <pattern>no where VBP</pattern> to indicate that there is something wrong with ""it"". The answer is YES.",0,0,0,0,0,1
deeplearning4j,"Good morning ...is it correct that the ""nOut"" parameter for a ConvLayer is the number of kernels/filters that will be applied to the input an therefore result in the ""depth"" dimension of the resulting volume? The API docs are unfortunately not verbose enough I think ...","The sentence """""" The API docs are unfortunately not verbose enough I think """""" uses <pattern>sth is unfortunately not JJ</pattern> to indicate that ""The API docs are not verbose enough"" is an undesired behavior. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,1,0,1,0
typescript,Is there any way to debug Typescript easily? without building everything into javascript? i just want to run simple script written in Typescript and be able to debug it,No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" i just want to run simple script written in Typescript and be able to debug it """""" uses <pattern>be able to VB</pattern> to indicate that the user is getting trouble in ""run simple script written in Typescript"". The answer is YES.","The sentence """""" i just want to run simple script written in Typescript and be able to debug it """""" uses <pattern>want to VB</pattern> to indicate that the user's expectation is not met. The answer is YES.",1,0,0,1,0,0
typescript,"Hi, I'm getting an issue where a typeguard for null and typeguard for null or undefined on a generic, doesn't seem to be working as I'd expect when the type has been defined as a generic. But when the type is defined as unknown or a union the typeguards seem to provide different results. Anyone know what I'm doing wrong here?","The sentence """""" But when the type is defined as unknown or a union the typeguards seem to provide different results. """""" uses <pattern>provide different results</pattern> to indicate that there is something wrong with ""the typeguards"". The answer is YES.","The sentence """""" doesn't seem to be working as I'd expect """""" uses <pattern>doesn't seem to VB</pattern> to indicate that there is something wrong with ""typeguard for null and typeguard for null or undefined"". The answer is YES.","The sentence """""" But when the type is defined as unknown or a union the typeguards seem to provide different results. """""" uses <pattern>provide different results</pattern> to indicate that the user is getting unexpected output in the program. The answer is YES.",0,0,0,0,0,1
appium,"is anyone know why i am getting this when trying to open an app using real device ""ErrorAn unknown server-side error occurred while processing the command. Original error: Sdk '10.2.1' was not in list of simctl sdks"" please advise if someone can help will be appreciated aniket-21: is that question for me/a","The sentence """""" i am getting this when trying to open an app using real device ""Error """""" uses <pattern>getting this</pattern> to indicate that there is something wrong with the program when ""trying to open an app"". The answer is YES.","The sentence """""" ErrorAn unknown server-side error occurred while processing the command. Original error: Sdk '10.2.1' was not in list of simctl sdks """""" uses <pattern>Error [error message]</pattern> to describe the program error which the user is currently encountering. The answer is YES.","The sentence """""" ErrorAn unknown server-side error occurred while processing the command. Original error: Sdk '10.2.1' was not in list of simctl sdks """""" uses <pattern>error occurred VB</pattern> to indicate that there is something wrong with ""processing the command"". The answer is YES.",0,0,0,0,0,1
ethereum,"guys, anyone else facing problems with the ethereum wallet not synching/starting? :-(","The sentence """""" anyone else facing problems with the ethereum wallet not synching/starting? :-( """""" uses <pattern>facing problems with sth</pattern> to indicate that there is something wrong with ""ethereum wallet"". The answer is YES.","The sentence """""" anyone else facing problems with the ethereum wallet not synching/starting? :-( """""" uses <pattern>facing problems with sth</pattern> to indicate that there is a problem of ""the ethereum wallet not synching/starting"". The answer is YES.","The sentence """""" anyone else facing problems with the ethereum wallet not synching/starting """""" uses <pattern>facing problems with sth</pattern> to indicate that there is something wrong with ""ethereum wallet"". The answer is YES.",0,0,0,0,0,1
appium,"I am not able to use setValue function in uiautomator2 but only if I use setValue for setting the PIN in the app, it works if I use sendkeys it is not proceeding to next page can somebody help on using uiautomator2","The sentence """""" it is not proceeding to next page """""" uses <pattern>VBZ not proceeding to sth</pattern> to indicate that ""it"" is not proceeding to next page and this is an undesired behavior. The answer is YES.","The sentence """""" but only if I use setValue for setting the PIN in the app, it works if I use sendkeys it is not proceeding to next page """""" uses <pattern>only if I use VB, it works if I use VB</pattern> to indicate that there is something wrong with ""setValue function"". The answer is YES.","The sentence """""" it is not proceeding to next page """""" uses <pattern>not proceeding to sth</pattern> to indicate that there is something wrong with ""next page"". The answer is YES.",0,0,0,0,0,1
appium,"anyone know for Appium best selector method by speed? AccessbilityIds are ultrafast, as are ID's I haven't tried the others are they just as fast or does everything become like xpath brutally slow?",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
nodejs,"guys, yesterday i was thinking and i think i will change my requirements i intend to have channels where clients subscribe to and then i only broadcast data to those channels clients do not emit stuff how would you do that? it will probably have over 500 users on peak time im not really worried about client the idea can be compared with slack to have like team channels clients are only gonna be receiving .. i was thinking Redis and sockets but im unsure on how to set it up for a high numebr of users",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,0,1,0
deeplearning4j,i've run into a problem with the f1score function which uses labelProbabilities here the last layer in my network is an OutputLayer with softmax and neg log likelihood that line seems to be feeding the input from the last layer back into itself thus the dimensions aren't right,"The sentence """""" that line seems to be feeding the input from the last layer back into itself """""" uses <pattern>feeding sth back into sth</pattern> to indicate that there is something wrong with ""the last layer"". The answer is YES.","The sentence """""" that line seems to be feeding the input from the last layer back into itself thus the dimensions aren't right """""" uses <pattern>sth seems to be VB</pattern> to indicate that there is something wrong with that line. The answer is YES.","The sentence """""" i've run into a problem with the f1score function which uses labelProbabilities here the last layer in my network is an OutputLayer with softmax and neg log likelihood that line seems to be feeding the input from the last layer back into itself thus the dimensions aren't right """""" uses <pattern>run into a problem with sth</pattern> to indicate that there is something wrong with ""f1score function"". The answer is YES.",0,0,0,0,0,1
gitter,"Hi, I'm using the linux app, and it is simply disappears from the taskbar after some time, nothing in the statusbar as well. So, I have to kill it via process manager, and then restart again. Is there a setting to fix this behaviour?","The sentence """""" it is simply disappears from the taskbar after some time, nothing in the statusbar as well. """""" uses <pattern>simply VBZ</pattern> to indicate that ""it is simply disappears from the taskbar after some time"" is an undesired behavior. The answer is YES.","The sentence """""" it is simply disappears from the taskbar after some time """""" uses <pattern>simply VBZ</pattern> to indicate that ""disappears from the taskbar"" is an undesired behavior. The answer is YES.","The sentence """""" it is simply disappears from the taskbar after some time """""" uses <pattern>sth is simply VBN</pattern> to indicate that ""it is simply disappears from the taskbar"" is an undesired behavior. The answer is YES.",0,0,0,0,0,1
ethereum,Hi guys after how many confirmations does a transaction (asset) reach etherdelta? my deposit is not showing up on etherdelta. is there a problem with the exchange guys?,"The sentence """""" my deposit is not showing up on etherdelta. """""" uses <pattern>sth is not showing up</pattern> to indicate that there is something wrong with ""deposit"". The answer is YES.","The sentence """""" my deposit is not showing up on etherdelta. """""" uses <pattern>sth is not showing up on sth</pattern> to indicate that there is something wrong with ""deposit"". The answer is YES.","The sentence """""" is there a problem with the exchange guys """""" uses <pattern>is there a problem with sth</pattern> to indicate that ""a problem with the exchange"" is an undesired behavior. The answer is YES.",0,0,0,0,0,1
docker,"how to stop a container which was created with ""restart=always""? docker stop ,docker rm -f , doesn't work ,it always created a new container after a few seconds , could someone give any tips plz ?","The sentence """""" docker stop ,docker rm -f , doesn't work ,it always created a new container after a few seconds """""" uses <pattern>doesn't work</pattern> to indicate that ""docker stop"" is not working as expected. The answer is YES.","The sentence """""" docker stop ,docker rm -f , doesn't work ,it always created a new container after a few seconds , """""" uses <pattern>doesn't work</pattern> to indicate that there is something wrong with ""docker stop ,docker rm -f"". The answer is YES.","The sentence """""" docker stop ,docker rm -f , doesn't work """""" uses <pattern>doesn't work</pattern> to indicate that there is something wrong with ""docker stop"" and ""docker rm"". The answer is YES.",0,0,0,0,0,1
deeplearning4j,"If I have a layer in a graph with multiple inputs, how are those inputs computed? Are they concatenated and ran through or one by one and the output concatenated?",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
deeplearning4j,"hello guys I need a hand. I've a project running on windows without no problems. I want now run on a unix machine, waht I've to change? when I try to run I've got some error,s I think was miss native libraries perhaps I've a folder with all jars and I'm starting it with a .sh file.",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" I've got some error,s """""" uses <pattern>got some error,s</pattern> to indicate that ""errors"" are undesired outputs. The answer is YES.","The sentence """""" I've got some error,s I think """""" uses <pattern>VB got some error</pattern> to indicate that there is something wrong with the project. The answer is YES.",1,0,0,0,0,1
deeplearning4j,"Hi, our team uses the deeplearning4j for CNN with Apache Spark. We meet a bug of . Can you fix the issue?","The sentence """""" We meet a bug of . """""" uses <pattern>meet a bug of</pattern> to describe where the error occurs. The answer is YES.","The sentence """""" We meet a bug of """""" uses <pattern>meet a bug of</pattern> to indicate that there is something wrong with the current implementation. The answer is YES.","The sentence """""" We meet a bug of """""" uses <pattern>meet a bug of</pattern> to indicate that there is something wrong with ""Apache Spark"". The answer is YES.",0,0,0,0,0,1
docker,"Hello there ! May be somebody can help me because I'm stuck :(I try to bind tcp connection between two services, to share the same event_bus.I use this docker-compose",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" I'm stuck :(I try to bind tcp connection between two services, to share the same event_bus. """""" uses <pattern>stuck</pattern> to indicate that there is something wrong when ""bind tcp connection between two services"". The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,0,1,1,1,1
deeplearning4j,"If I am using gensim at the moment, any efficient way to call it from scala?",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
docker,"Hi guys! I need some advice :/ I am starting 4 services with docker compose (apache+php, redis, mysql and mailhog), apache is available on port 80, mysql on port 3307 and mailhog on port 8025 BUT I can't reach mailhog :/ Everything else works as expected, but I can't open it.. any idea? mailhog log: Docker-compose: yup, I just noticed thanks :)","The sentence """""" but I can't open it """""" uses <pattern>but I can't VB</pattern> to indicate that the user is getting trouble in ""open mailhog"". The answer is YES.","The sentence """""" I can't reach mailhog :/ """""" uses <pattern>can't VB</pattern> to indicate that there is something wrong with ""reach mailhog"". The answer is YES.","The sentence """""" I can't open it.. """""" uses <pattern>can't VB</pattern> to indicate that there is something wrong with ""open it"". The answer is YES.",0,0,0,0,0,1
typescript,"What could cause the error ""error TS6053: File not found."" to appear? I'm trying to build our project on a docker container with Node node 6.10 and npm 3.10.10 - the Node packages are checked-in, so it can't be a version issue. I'm just doing a ""npm rebuild"". We're using Webpack for this, and locally on my Windows machine it works. It also works on co-workers mac machines.","The sentence """""" I'm trying to build our project on a docker container with Node node 6.10 and npm 3.10.10 """""" uses <pattern>trying to VB</pattern> to indicate that the user is getting trouble in ""build our project on a docker container"". The answer is YES.","The sentence """""" What could cause the error ""error TS6053: File not found."" to appear? """""" uses <pattern>cause sth</pattern> to indicate that there is something wrong with ""cause the error ""error TS6053: File not found."""". The answer is YES.","The sentence """""" locally on my Windows machine it works """""" uses <pattern>it works</pattern> to indicate that ""locally on my Windows machine"" is an undesired behavior. The answer is YES.",0,0,0,0,0,1
ethereum,hello can someone help me create a token for my idea? I'am having some issues I keep getting this error in the tx id's idk if the tokens were created or not lol,"The sentence """""" I keep getting this error in the tx id's """""" uses <pattern>keep getting this error</pattern> to indicate that there is something wrong with ""tx id's"". The answer is YES.","The sentence """""" I keep getting this error """""" uses <pattern>VBG error</pattern> to indicate that the user is getting trouble in creating a token. The answer is YES.","The sentence """""" I keep getting this error in the tx id's idk if the tokens were created or not lol """""" uses <pattern>I keep getting this error</pattern> to indicate that there is something wrong with ""tx id's"". The answer is YES.",0,0,0,0,0,1
nodejs,how to use firebase for my project ? and Is it need express like backends ? can anyone pls tell .,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" how to use firebase for my project ? and Is it need express like backends ? """""" uses <pattern>how to VB</pattern> to indicate that the user is getting trouble in ""use firebase for my project"". The answer is YES.",1,1,0,1,1,1
nodejs,who can help me with mongodb/mongoose? manthu522: i can't build structure like - Gosts (Folder) -> 1998 (Folder) -> 1 quarter (Folder) -> GOST 123.98 (document) -> 1.1 (Item) what u think?@manthu522,No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" i can't build structure like - Gosts (Folder) -> 1998 (Folder) -> 1 quarter (Folder) -> GOST 123.98 (document) -> 1.1 (Item) """""" uses <pattern>i can't VB</pattern> to indicate that the user is getting trouble in ""build structure"". The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,0,1,0,1,0
ethereum,"hey guys, i can't send any eth with my mist wallet, but im up to date to latest block..","The sentence """""" but im up to date to latest block.. """""" uses <pattern>but im </pattern> to indicate that ""im up to date to latest block"" is an undesired behavior. The answer is YES.","The sentence """""" i can't send any eth with my mist wallet """""" uses <pattern>can't VB</pattern> to indicate that the user is getting trouble in ""send any eth with my mist wallet"". The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
docker,is it possible to have httpd and php7 on separated containers and setup httpd on the first container to use php on the second container ?just for learning purpose,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
appium,Hello All I have one doubt I have given time as 10sec and within 10 sec our test case is failed then how can we add multiple time on same test case is there any way to add multiple time like if our test is not executing in 10 sec then again its wait 10sec,"The sentence """""" is failed then how can we add multiple time on same test case """""" uses <pattern>is failed</pattern> to indicate that the test case is undesirably ""failed"". The answer is YES.","The sentence """""" then how can we add multiple time on same test case """""" uses <pattern>how can we VB</pattern> to indicate that the user is asking for ""to add multiple time on same test case"". The answer is NO.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,1,0,1,0
appium,"Hello Everyone! Hope all are well? I need some help could anyone aid me in my understanding of Appium please? The situation is I'm currently coding a very simple program one which will open Safari on my ""real"" iPhone s4, and navigates to Google. By the way Tally, thanks for interest in me!","The sentence """""" I'm currently coding a very simple program one which will open Safari on my ""real"" iPhone s4, and navigates to Google. """""" uses <pattern>a very simple program one which will VB</pattern> to indicate that ""a very simple program one which will open Safari on my ""real"" iPhone s4, and navigates to Google"" is an undesired behavior. The answer is YES.","The sentence """""" By the way Tally, thanks for interest in me! """""" uses <pattern>thanks for interest in me!</pattern> but it has nothing to do with describing the error or undesired behavior, so the answer is NO.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,1,1,1,1
deeplearning4j,"Hi, I have an image classification problem. I need to create a training set for 2 or 3 diferent objects for example a ball, a banana and an orange. How can I create the data set? The features of that data set will be all pixels value of each diferent image? Sorry, I need some direction points please. Do you know what I've to download to work with DL4J? But I don't see any example about how to do a new data set or how to use images to create that data set. Yes I've that example running here but with iris data set. I don't know if I'm wrong or not but I thing to recognize some objects I've to create that data set right? Well, I am trying Sorry man, I'm just starting and I've some questions.","The sentence """""" I don't know if I'm wrong or not but I thing to recognize some objects I've to create that data set right? """""" uses <pattern>I don't know if I'm wrong</pattern> to indicate that the user is not sure if they are wrong. The answer is NO.",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" I need to create a training set for 2 or 3 diferent objects for example a ball, a banana and an orange. """""" uses <pattern>need to VB</pattern> to indicate that ""create a training set"" is not an option for the user. The answer is YES.",1,1,0,0,1,0
appium,"Hi Guys, I am unable to run appium in mac system can we automate appium with ipa file? I have installed appium, when I try to launch inspector I am getting this error : Could Not Launch Appium Inspector can we automate ipa file with appium? RatkoD: I have installed appium, when I try to launch inspector I am getting this error : ""Could Not Launch Appium Inspector"" any idea about this? appium version 1.5.3 and in Device dropdown it's not showing any connected real device..","The sentence """""" I am getting this error """""" uses <pattern>getting this error</pattern> to indicate that there is something wrong with the code. The answer is YES.","The sentence """""" Could Not Launch Appium Inspector """""" uses <pattern>Could not VB</pattern> to indicate that there is something wrong with ""Launch Appium Inspector"". The answer is YES.","The sentence """""" I am getting this error : ""Could Not Launch Appium Inspector"" """""" uses <pattern>error : [error message]</pattern> to describe the program error which the user is currently encountering. The answer is YES.",0,0,0,0,0,1
typescript,"I'm working on converting some code to TypeScript, and having some problems. I think I've managed to find a minimal reproducer: . It seems like this syntax should be legal, but it isn't. Am I missing something? Oh wait, I think I found an issue that explains this ( ). Still not entirely sure I understand why I need an explicit cast, though","The sentence """""" I'm having some problems. I think I've managed to find a minimal reproducer """""" uses <pattern>having some problems</pattern> to indicate that there is something wrong with the code. The answer is YES.","The sentence """""" It seems like this syntax should be legal, but it isn't."""""" uses <pattern>should be legal, but it isn't</pattern> to indicate that there is something wrong with this syntax. The answer is YES.","The sentence """""" It seems like this syntax should be legal, but it isn't. """""" uses <pattern>seem to VB</pattern> to indicate that ""this syntax should be legal"" is an undesired behavior. The answer is YES.",0,0,0,0,0,1
appium,Are there any current works or talks about implementing backdoors for Appium using XCUITest and/or UIAutomator2?,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
appium,"Hello. I just ported my testing servers from linux/window to OSX (mac), and I'm having issues with auto GrantPermissions(more details: ). Any help/pointers would be greatly appreciated. Thanks in advance :) Afaik appium runs through xcode for iOS devices, so you have to run the tests on a mac.","The sentence """""" I'm having issues with auto GrantPermissions """""" uses <pattern>having issues with sth</pattern> to indicate that there is something wrong with ""auto GrantPermissions"". The answer is YES.","The sentence """""" Any help/pointers would be greatly appreciated. """""" uses <pattern>need help</pattern> to indicate that there is something wrong with ""auto GrantPermissions"". The answer is YES.","The sentence """""" I'm having issues with auto GrantPermissions(more details: ) """""" uses <pattern>having issues with sth</pattern> to indicate that there is something wrong with ""auto GrantPermissions"". The answer is YES.",0,0,0,0,0,1
appium,"Hi, I have an issue in launching the app in a simulator. I'm using xcode 8 and appium 1.6.1 . Following is the issue I get in appium Enqueue Failure: UI Testing Failure - App accessibility isn't loaded. Can someone help me with it","The sentence """""" Following is the issue I get in appium Enqueue Failure: UI Testing Failure - App accessibility isn't loaded """""" uses <pattern>issue is … failure</pattern> to indicate that there is something wrong with ""the app"". The answer is YES.","The sentence """""" Enqueue Failure: UI Testing Failure - App accessibility isn't loaded. """""" uses <pattern>failure - sth isn't loaded</pattern> to indicate that ""app accessibility isn't loaded"" is an undesired behavior. The answer is YES.","The sentence """""" I'm using xcode 8 and appium 1.6.1 . Following is the issue I get in appium Enqueue Failure: UI Testing Failure - App accessibility isn't loaded. """""" uses <pattern>the issue is that</pattern> to indicate that ""App accessibility isn't loaded"" is an error or undesired behavior. The answer is YES.",0,0,0,0,0,1
nodejs,"So here is my question concerning Heroku, I managed to get working locally but it won't build on the heroku server, I'm getting this error :Error on fetch for app/main.js, any ideas ?","The sentence """""" I'm getting this error """""" uses <pattern>VB this error</pattern> to indicate that there is something wrong ""with the app"". The answer is YES.","The sentence """""" Error on fetch for app/main.js """""" uses <pattern>[error message] on</pattern> to indicate that there is something wrong with ""app/main.js"". The answer is YES.","The sentence """""" Error on fetch for app/main.js """""" uses <pattern>Error on VB</pattern> to indicate that there is something wrong with ""app/main.js"". The answer is YES.",0,0,0,0,0,1
deeplearning4j,"I'm looking for a computer game that:is written in Java. has a nice BOT-ing API (get health, weapon info, visible world, ...)==> basically something that would be fun to test ND4J deep reinforcement learning algorithms onAny suggestions ? agibsonccc: : is complete bindings? I thought this was work in progress","The sentence """""" but it seems the only thing it stores are the vectors, not the words? """""" uses <pattern>the only thing it VBZ</pattern> to indicate that only ""vectors"" is an undesired output. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" but it seems there is some unknow problems """""" uses <pattern>some [adjective] problems</pattern> to indicate that there is something wrong with ""some unknow problems"". The answer is YES.",0,1,0,1,0,0
gitter,"Someone is puncutating sentences like this. Despite repeated explanation of how it works. I'm trying to resist asking them if they're trolling. Not sure what to do . When I asked Github to moderate on someone talking about ""forced diversity"", they said they'd monitor the account, but to ask Gitter moderators to look since they're closer to the issue I suspect they are trolling. Any advice ? I wonder if they're using a right-to-left device or something.","The sentence """""" I'm trying to resist asking them if they're trolling. """""" uses <pattern>asking them if</pattern> to indicate that the user is getting trouble in ""resist asking them if they're trolling"". The answer is YES.","The sentence """""" I suspect they are trolling. """""" uses <pattern>suspect</pattern> to indicate that there is something wrong with ""they"". The answer is YES.","The sentence """""" Someone is puncutating sentences like this """""" uses <pattern>sth is VBG</pattern> but it has nothing to do with describing the error or undesired behavior, so the answer is NO.",0,0,1,0,0,1
docker,I can't uninstall docker.io from my WSL I have tried all sorts Considering uninstalling WSL and starting over Anyone else have this? I used Linux brew to install docker I think not sure about docker.io,"The sentence """""" I can't uninstall docker.io from my WSL """""" uses <pattern>can't VB</pattern> to indicate that there is something wrong with ""uninstall docker.io from my WSL"". The answer is YES.","The sentence """""" I can't uninstall docker.io from my WSL """""" uses an undesired adjective <pattern>can't</pattern> to indicate that the user is getting something wrong. The answer is YES.","The sentence """""" I can't uninstall docker.io from my WSL """""" uses <pattern>can't VB</pattern> to indicate that the user is getting trouble in ""uninstall docker.io from WSL"". The answer is YES.",0,0,0,0,0,1
appium,has anyone tried to automate actions on the SKStoreReviewController dialog in ios 11+? I can't find the elements in the appium desktop inspector tree,"The sentence """""" I can't find the elements in the appium desktop inspector tree """""" uses <pattern>can't find sth</pattern> to indicate that there is something wrong with ""the elements"". The answer is YES.","The sentence """""" I can't find the elements in the appium desktop inspector tree """""" uses <pattern>i can't find sth</pattern> to indicate that there is something wrong with ""the elements"". The answer is YES.","The sentence """""" I can't find the elements in the appium desktop inspector tree """""" uses <pattern>can't VB</pattern> to indicate that the user is getting trouble in ""find the elements"". The answer is YES.",0,0,0,0,0,1
appium,"hi everyon! i am facing the below error while executing testcases on browserstack with webdriverio : i guess its related to appium - Appium error: An unknown server-side error occurred while processing the command. Original error: Could not proxy. Proxy error: Could not proxy command to remote server. Original error: 404 - ""unknown command"" this is occuring when i take screenshot () by webdriverio","The sentence """""" i am facing the below error while executing testcases on browserstack with webdriverio """""" uses <pattern>facing sth</pattern> to indicate that there is something wrong ""while executing testcases on browserstack with webdriverio"". The answer is YES.","The sentence """""" this is occuring when i take screenshot () by webdriverio """""" uses <pattern>this is occuring when</pattern> to indicate that ""this"" is an undesired behavior when ""take screenshot"". The answer is YES.","The sentence """""" this is occuring when i take screenshot () by webdriverio """""" uses <pattern>this is occuring when</pattern> to indicate that ""this"" is an undesired behavior. The answer is YES.",0,0,0,0,0,1
appium,Hi. i m newbe.. Appium is not supported python 3.x?,"The sentence """""" Appium is not supported python 3.x? """""" uses <pattern>VBZ not supported sth</pattern> to indicate that there is something wrong with ""Appium"". The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" Appium is not supported python 3.x """""" uses <pattern>is not supported</pattern> to indicate that ""Appium is not supported python 3.x"" is an undesired behavior. The answer is YES.",0,1,0,0,0,1
appium,Hi guys.. Do you know of any guide or tutorial on iOS UIAutomation? I can't seem to find anything with more details about it. THanks!,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,0,1,0
appium,"The one of your app Hello all, I would like to know if there's a way to mock the camera to test barcodes, but without using the real camera ?",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
deeplearning4j,"If I want to add two layers with parameters that define them, but I'm looking to save code not re-use weights, is there anything wrong with defining a single instance of the class and passing it to .addLayer multiple times?",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" is there anything wrong with defining a single instance of the class and passing it to .addLayer multiple times? """""" uses <pattern>anything wrong with VBG</pattern> to indicate that the user is trying to avoid ""anything wrong"". The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,0,1,0,1,0
