source,issue,PS1,PS2,PS3,y'1,y'2,y'3,y_PS,y''_PS,ACC_AI_PS
nodejs,I have a rust interpreter running on the shell. How do I connect to it to pass the code and also read the output from it?,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
nodejs,"hey, someone has experiences with Modem.Js (npm install modem) ? asmewada: thanks, my problem is that i can't received sms on my modem (huawei), but i can send sms :) i've already seen the docs and i don't found a solution :/","The sentence """""" i can't received sms on my modem (huawei), but i can send sms :) """""" uses <pattern>can't VB NN</pattern> to indicate that the user is having trouble with ""received sms"" but not ""send sms"". The answer is YES.","The sentence """""" can't received sms on my modem (huawei) """""" uses <pattern>can't VB</pattern> to indicate that the user is facing an error. The answer is YES.","The sentence """""" i can't received sms on my modem (huawei), but i can send sms :) """""" uses <pattern>can't VBP</pattern> to indicate that the user is having trouble ""received sms on my modem"". The answer is YES.",0,0,0,0,0,1
typescript,I use TypeScript to prototype. It's worth it to me to update the interfaces whenever the API changes. Then the compiler can tell me where the API changes break my code.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,0,1,0
docker,"Question: a docker container and its host share the kernel. So what if my host has a certain kernel version, and I want to run a socket image based on a newer kernel? How would that work? /s/socket/docker",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" So what if my host has a certain kernel version, and I want to run a socket image based on a newer kernel? """""" uses <pattern>what if</pattern> to indicate that the question asks for a possible solution to a problem, which does not relate to any error or undesired behavior. The answer is NO.",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
appium,Hello Is it possible to use multiple environment variable with the same key?npm run test --url=google.com --url=vk.comIt does not work if I use unique keysurl,"The sentence """""" npm run test --url=google.com --url=vk.comIt does not work if I use unique keysurl """""" uses <pattern>does not work if</pattern> to indicate that there is something wrong when ""use multiple environment variable with the same key"". The answer is YES.","The sentence """""" It does not work if I use unique keys """""" uses <pattern>does not work if VB</pattern> to indicate that there is something wrong with ""multiple environment variable with the same key"". The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
typescript,"Hey, is there any option to validate type of index? I want to allow only numbers as indexes/keys. Gerrit0: Thanks, I needed to check noImplicitAny option as well to get error. ok","The sentence """""" I want to allow only numbers as indexes/keys. """""" uses <pattern>want to VB</pattern> which is the usage of modal verb ""want to"" but this sentence is for describing the expectation instead of the error or undesired behavior, so the answer is NO.","The sentence """""" Hey, is there any option to validate type of index? """""" uses <pattern>is there any option to VB</pattern> to indicate that the user is trying to find an option. The answer is NO.","The sentence """""" Hey, is there any option to validate type of index? """""" uses <pattern>is there any VB .. VB</pattern> to indicate that the user is looking for a solution. The answer is NO.",1,1,1,1,1,1
deeplearning4j,"Hello, I'm not understanding how the InMemoryLookupTable and VocabCache I provide to ParagraphVectors Builder (through the lookupTable and vocabCache methods) are being used. Even though I provide a prebuilt lookup table and vocab, the vocabulary is being rebuilt from scratch when I run fit(). I expected the behavior to be the same as when I provide a prebuilt model using the useExistingWordVectors method, which adds the document labels to the existing vocabulary, without rebuilding it. Can someone clarify how lookupTable and vocabCache are used? I can't quite figure it out from the documentation and source code. Thanks.","The sentence """""" Even though I provide a prebuilt lookup table and vocab, the vocabulary is being rebuilt from scratch when I run fit(). """""" uses <pattern>VB even though VB</pattern> to indicate that something unexpected happened. The answer is YES.","The sentence """""" Even though I provide a prebuilt lookup table and vocab, the vocabulary is being rebuilt from scratch when I run fit(). """""" uses <pattern>Even though SBJ .. VB act, VB</pattern> to indicate that there is something wrong with ""vocabulary is being rebuilt from scratch"" after ""provide a prebuilt lookup table and vocab"". The answer is YES.","The sentence """""" Even though I provide a prebuilt lookup table and vocab, the vocabulary is being rebuilt from scratch when I run fit(). """""" uses <pattern>VB but VB</pattern> to indicate that ""vocabulary is being rebuilt from scratch"" is undesired behavior. The answer is YES.",0,0,0,0,0,1
nodejs,@OrangeBorning Can someone help me? My post request was blocked by the browser and cancelled. There is no problem with https requesting http here. I don't quite understand why it was cancelled.,"The sentence """""" My post request was blocked by the browser and cancelled. """""" uses <pattern>NN was VBN</pattern> to indicate that there is something wrong with the post request. The answer is YES.","The sentence """""" My post request was blocked by the browser and cancelled. """""" uses <pattern>was blocked and cancelled</pattern> to indicate that the post request does not work. The answer is YES.","The sentence """""" My post request was blocked by the browser and cancelled. """""" uses <pattern>blocked VB</pattern> to indicate that ""post request"" is not working as expected. The answer is YES.",0,0,0,0,0,1
nodejs,"Hey guys. Can you help me with this error..? TypeError: Cannot read property 'write' of nullat Zlib.callback (zlib.js:499:33) I haven't used the zlib module explicitly in the code. I have a Node.js backend, with socket.io websocket and MongoDB database. The server crashes once every 24 hrs and logs this error.","The sentence """""" The server crashes once every 24 hrs and logs this error. """""" uses <pattern>sth crashes VB</pattern> to indicate that ""the server crashes"" is an undesired behavior. The answer is YES.","The sentence """""" The server crashes once every 24 hrs and logs this error. """""" uses <pattern>crashes VB</pattern> to indicate that the server is not working correctly. The answer is YES.","The sentence """""" The server crashes once every 24 hrs and logs this error. """""" uses <pattern>crashes NN</pattern> to indicate that the server is crashing is an undesired behavior. The answer is YES.",0,0,0,0,0,1
docker,"hi folks, what are the best metrics to consider for your container footprint in terms of memory, cpu etc how would you measure it?",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
typescript,I am having a heck of a time getting my project to compile. It can't resolve the module 'child_process'. It can resolve the module with intellisense but it just won't compile. This is an electron project that is using Angular2 and Typescript. My tsconfig.json is as follows:,"The sentence """""" It can't resolve the module 'child_process'. """""" uses <pattern>can't VB</pattern> to indicate that there is something wrong with compiling ""the module 'child_process'"". The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" It can't resolve the module 'child_process' """""" uses <pattern>can't VB</pattern> to indicate that there is something wrong with resolving the module. The answer is YES.",0,1,0,0,0,1
nodejs,"Hi! I am having some troubles..I am running one server which listens on port 3333 for a post request and adds to the DB(neo4j).On post 4445 I am running another server which gets about 8000 airports and using ajax-request sending a post request with the airport dits.This is the request code: A few problems.. first the callback runs only when there is an error, and after about 4000 request the I get this error - and on port 3333 this error: any ideas?","The sentence """""" the callback runs only when there is an error, and after about 4000 request the I get this error """""" uses <pattern>callback run only when error</pattern> to indicate that ""the callback runs only when there is an error"" is an undesired behavior. The answer is YES.","The sentence """""" A few problems.. first the callback runs only when there is an error, and after about 4000 request the I get this error - and on port 3333 this error: """""" uses <pattern>A few problems</pattern> to indicate that the user is having trouble ""running one server"". The answer is YES.","The sentence """""" first the callback runs only when there is an error """""" uses <pattern>only when</pattern> to indicate that ""the callback runs only when there is an error"" is an undesired behavior. The answer is YES.",0,0,0,0,0,1
nodejs,"folks, are you tried webdriver latest months? I can't even reproduce the original manual examples with latest Firefox.","The sentence """""" I can't even reproduce the original manual examples with latest Firefox. """""" uses <pattern>can't VB</pattern> to indicate that there is something wrong. The answer is YES.","The sentence """""" I can't even reproduce the original manual examples with latest Firefox. """""" uses <pattern>can't even VB</pattern> to indicate that the user is having trouble ""reproduce the original manual examples"". The answer is YES.","The sentence """""" I can't even reproduce the original manual examples with latest Firefox. """""" uses <pattern>can't .. VB</pattern> to indicate that the user is having trouble ""reproduce the original manual examples"". The answer is YES.",0,0,0,0,0,1
deeplearning4j,Hi Should i add the nd4j-jblas to my pom.xml file if I want GPU suport?,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
docker,Hii am trying to start cassandra container and i am having a conf. file on my host system and i have to supply it to the container so that cassandra takes that conf. file.one way is that i mount a volume replace the file inside container and commit the change to container.is there any other way i can do it so that i can override the inside container conf. files,"The sentence """""" one way is that i mount a volume replace the file inside container and commit the change to container. """""" uses <pattern>one way is that VB</pattern> but it is just providing a solution instead of describing the error or undesired behavior, so the answer is NO.","The sentence """""" is there any other way i can do it so that i can override the inside container conf. files """""" uses <pattern>is there any other way .. VB</pattern> to indicate that the user is asking for help on solving a problem. The answer is NO.",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
gitter,How to link out out of python to my terminal and im using atom ?,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
gitter,"Hi guys, is there a way to install gitter desktop on Fedora? I tried allien on deb package but it not worked","The sentence """""" it not worked """""" uses <pattern>not VB</pattern> to indicate that there is something wrong when ""tried allien on deb package"". The answer is YES.","The sentence """""" it not worked """""" uses <pattern>not work</pattern> to indicate that there is something wrong with ""installing gitter desktop on Fedora"". The answer is YES.","The sentence """""" I tried allien on deb package but it not worked """""" uses <pattern>not worked</pattern> to indicate that the user is having trouble using ""allien on deb package"". The answer is YES.",0,0,0,0,0,1
docker,"when creating a Dockerfile for an image to run on kubernetes with a volume, do i need to specify volume in the Dockerfile or will kubernetes automatically mount in the volume for me? thanks",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
docker,"i have a vps. running docker. started e.g. the wordpress:latest on it. Volumes ./html to the container html dir. The user i used to start the container is not allowed to change files within this dir. Due to the fact it belongs ""www-data"" now.How should i use this exactly? I want to use phpstorm on my local machine to work via sftp on the vps (changing files in the container volume.) i did but still cant edit files in there... and i chmod 775 the whole folder to make sure www-data group is able to write...","The sentence """""" I'm getting some weird behavior and I can't quite make sense of it. """""" uses <pattern>weird</pattern> to indicate that the user is getting something wrong. The answer is YES.","The sentence """""" i did but still cant edit files in there. """""" uses <pattern>still can't VB</pattern> to indicate the error that the user is ""still"" unable to ""edit files"". The answer is YES.","The sentence """""" my local machine to work via sftp on the vps (changing files in the container volume.) i did but still cant edit files in there """""" uses <pattern>still can't VB</pattern> to indicate that the user is encountering an undesired behavior. The answer is YES.",0,0,0,0,0,1
appium,Hi all I am new to Appium stuff i need some help in Appium installation in mac for IOS please assist me,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
docker,"hello , I mapped a volume in stack.yml file (marked in red ) . after docker stack delpoy **I can see the some files inside container dir (marked in orange) , but no files in my host machine dir (marked in orange). what am i missing? run a dropbox container as well , and make it share the same volume with your main service","The sentence """""" I can see the some files inside container dir (marked in orange) , but no files in my host machine dir (marked in orange). """""" uses <pattern>but no NNS in </pattern> to indicate that there are no files in the host machine directory, which is an undesired behavior. The answer is YES.","The sentence """""" but no files in my host machine dir (marked in orange). """""" uses <pattern>no NNS in NNS</pattern> to indicate that there are no files in the host machine dir. The answer is YES.","The sentence """""" after docker stack delpoy **I can see the some files inside container dir (marked in orange) , but no files in my host machine dir (marked in orange). """""" uses <pattern>but no NN in NN</pattern> to indicate that the user is having trouble locating the files in the host machine directory. The answer is YES.",0,0,0,0,0,1
deeplearning4j,"Hello, I am trying to learn neural network for playing simulation in MCTS instead of random player. Input 15x15(values of desk(0-empty,1-white, 2-black) = 225 and output 225.Unfortunately the time asking neural network for output is longer then 1ms even with only 1 hidden layer. (on CPU, I cannot use GPU, my graphic card is probably too old)Is there way how to increase the speed of testing(not training neural Network)?","The sentence """""" the time asking neural network for output is longer then 1ms even with only 1 hidden layer. """""" uses <pattern>longer than VB</pattern> to indicate that ""the time asking neural network for output"" is too long. The answer is YES.","The sentence """""" Unfortunately the time asking neural network for output is longer then 1ms even with only 1 hidden layer """""" uses <pattern>longer then NNS</pattern> to indicate that ""the time asking neural network for output"" is not as fast as the user expected. The answer is YES.","The sentence """""" Unfortunately the time asking neural network for output is longer then 1ms even with only 1 hidden layer """""" uses <pattern>sth is longer than sth</pattern> to indicate that ""the time asking neural network for output"" is not efficient. The answer is YES.",0,0,0,0,0,1
nodejs,"Hi All - Question on internals of http's IncomingMessage data structure. Does anyone know what is the purpose of havinghttpVersionstring in addition tohttpVersionMajorandhttpVersionMinorproperties onIncomingMessageobject? I get that it is just the concatenation ofmajor + '.' + minor, but it is no where used I get that it is accessor formessage.httpVersion, but why can't this be converted to a getter that returns the concatenated value on demand rather than allocating memory for the string? approx. 32 bytes for every request","The sentence """""" it is no where used """""" uses <pattern>no where VB</pattern> to indicate that there is something wrong with ""httpVersionstring"". The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" it is no where used """""" uses <pattern>no where used</pattern> to indicate that there is something unused for ""httpVersionstring"". The answer is YES.",0,1,0,0,0,1
deeplearning4j,"Good morning ...is it correct that the ""nOut"" parameter for a ConvLayer is the number of kernels/filters that will be applied to the input an therefore result in the ""depth"" dimension of the resulting volume? The API docs are unfortunately not verbose enough I think ...",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,0,1,0
typescript,Is there any way to debug Typescript easily? without building everything into javascript? i just want to run simple script written in Typescript and be able to debug it,No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" i just want to run simple script written in Typescript and be able to debug it """""" uses <pattern>want to VB</pattern> to indicate the user's expectation instead of describing the error or undesired behavior, so the answer is NO.","The sentence """""" i just want to run simple script written in Typescript and be able to debug it """""" uses <pattern>want to VB</pattern> to indicate that ""run simple script written in Typescript and be able to debug it"" is the user's expectation instead of an error or undesired behavior, so the answer is NO.",1,1,1,1,1,1
typescript,"Hi, I'm getting an issue where a typeguard for null and typeguard for null or undefined on a generic, doesn't seem to be working as I'd expect when the type has been defined as a generic. But when the type is defined as unknown or a union the typeguards seem to provide different results. Anyone know what I'm doing wrong here?","The sentence """""" doesn't seem to be working as I'd expect """""" uses <pattern>doesn't seem to VB</pattern> to indicate that the user's expectation is not met. The answer is YES.","The sentence """""" doesn't seem to be working as I'd expect """""" uses <pattern>does not seem to be working</pattern> to indicate that typeguard is not working as the user expects. The answer is YES.","The sentence """""" doesn't seem to be working as I'd expect """""" uses <pattern>doesn't seem to be working VBG</pattern> to indicate that the user is having trouble with ""typeguard for null and typeguard for null or undefined"". The answer is YES.",0,0,0,0,0,1
appium,"is anyone know why i am getting this when trying to open an app using real device ""ErrorAn unknown server-side error occurred while processing the command. Original error: Sdk '10.2.1' was not in list of simctl sdks"" please advise if someone can help will be appreciated aniket-21: is that question for me/a","The sentence """""" ErrorAn unknown server-side error occurred while processing the command """""" uses an undesired word <pattern>Error</pattern> to indicate that there is something wrong. The answer is YES.","The sentence """""" is anyone know why i am getting this when trying to open an app using real device ""ErrorAn unknown server-side error occurred while processing the command. Original error: Sdk '10.2.1' was not in list of simctl sdks"" """""" uses <pattern>an unknown error occurred</pattern> to indicate that there is something wrong with opening app using real device. The answer is YES.","The sentence """""" ErrorAn unknown server-side error occurred while processing the command """""" uses <pattern>error</pattern> to indicate that there is something wrong with the code. The answer is YES.",0,0,0,0,0,1
ethereum,"guys, anyone else facing problems with the ethereum wallet not synching/starting? :-(","The sentence """""" anyone else facing problems with the ethereum wallet not synching/starting """""" uses <pattern>problems with sth</pattern> to indicate that there is something wrong with ""ethereum wallet"". The answer is YES.","The sentence """""" anyone else facing problems with the ethereum wallet not synching/starting? """""" uses <pattern>facing problems with VBG</pattern> to indicate that the user is having trouble ""synching/starting"" the wallet. The answer is YES.","The sentence """""" anyone else facing problems with the ethereum wallet not synching/starting """""" uses <pattern>problems with the NN not VBG</pattern> to indicate that there is something wrong with ""ethereum wallet"". The answer is YES.",0,0,0,0,0,1
appium,"I am not able to use setValue function in uiautomator2 but only if I use setValue for setting the PIN in the app, it works if I use sendkeys it is not proceeding to next page can somebody help on using uiautomator2","The sentence """""" but only if I use setValue for setting the PIN in the app, it works if I use sendkeys it is not proceeding to next page """""" uses <pattern>but only if VB</pattern> to indicate that ""setValue"" does not work. The answer is YES.","The sentence """""" but only if I use setValue for setting the PIN in the app, it works if I use sendkeys it is not proceeding to next page """""" uses <pattern>but only if .. works if..</pattern> to indicate that ""using setValue for setting the PIN"" is not working as expected. The answer is YES.","The sentence """""" but only if I use setValue for setting the PIN in the app, it works if I use sendkeys it is not proceeding to next page """""" uses <pattern>not VB</pattern> to indicate that ""not proceeding to next page"" is an undesired behavior. The answer is YES.",0,0,0,0,0,1
appium,"anyone know for Appium best selector method by speed? AccessbilityIds are ultrafast, as are ID's I haven't tried the others are they just as fast or does everything become like xpath brutally slow?","The sentence """""" does everything become like xpath brutally slow? """""" uses <pattern>become like sth</pattern> to indicate that ""become like xpath brutally slow"" is an undesired behavior. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" does everything become like xpath brutally slow? """""" uses <pattern>does everything become .. brutally ADJ</pattern> to indicate that the user is having trouble with xpath. The answer is YES.",0,1,0,1,0,0
nodejs,"guys, yesterday i was thinking and i think i will change my requirements i intend to have channels where clients subscribe to and then i only broadcast data to those channels clients do not emit stuff how would you do that? it will probably have over 500 users on peak time im not really worried about client the idea can be compared with slack to have like team channels clients are only gonna be receiving .. i was thinking Redis and sockets but im unsure on how to set it up for a high numebr of users","The sentence """""" i intend to have channels where clients subscribe to and then i only broadcast data to those channels clients do not emit stuff """""" uses <pattern>clients do not emit stuff.</pattern> to indicate that the user is having trouble with the clients. The answer is YES.","The sentence """""" yesterday i was thinking and i think i will change my requirements """""" uses <pattern>i think i will VB</pattern> but this is just a thought instead of describing the error or undesired behavior, so the answer is NO.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,1,0,1,0
deeplearning4j,i've run into a problem with the f1score function which uses labelProbabilities here the last layer in my network is an OutputLayer with softmax and neg log likelihood that line seems to be feeding the input from the last layer back into itself thus the dimensions aren't right,"The sentence """""" that line seems to be feeding the input from the last layer back into itself thus the dimensions aren't right """""" uses <pattern>sth seems to be VBG</pattern> to indicate that there is something wrong with the ""last layer"". The answer is YES.","The sentence """""" that line seems to be feeding the input from the last layer back into itself thus the dimensions aren't right """""" uses <pattern>dimensions aren't right</pattern> to indicate that there is something wrong with ""the input"" or ""the dimensions"". The answer is YES.","The sentence """""" that line seems to be feeding the input from the last layer back into itself thus the dimensions aren't right """""" uses <pattern>dimensions aren't right</pattern> and <pattern>feeding the input .. back into itself</pattern> to indicate that the user is having trouble with ""dimensions"". The answer is YES.",0,0,0,0,0,1
gitter,"Hi, I'm using the linux app, and it is simply disappears from the taskbar after some time, nothing in the statusbar as well. So, I have to kill it via process manager, and then restart again. Is there a setting to fix this behaviour?","The sentence """""" it is simply disappears from the taskbar after some time, nothing in the statusbar as well """""" uses <pattern>simply VBP disappear VBZ</pattern> to indicate that ""it"" is disappeared from the taskbar. The answer is YES.","The sentence """""" it is simply disappears from the taskbar after some time """""" uses <pattern>sth simply VB</pattern> to indicate that there is something wrong with ""the linux app"". The answer is YES.","The sentence """""" it is simply disappears from the taskbar after some time, nothing in the statusbar as well """""" uses <pattern>sth disappears</pattern> to indicate that there is something wrong with the linux app. The answer is YES.",0,0,0,0,0,1
ethereum,Hi guys after how many confirmations does a transaction (asset) reach etherdelta? my deposit is not showing up on etherdelta. is there a problem with the exchange guys?,"The sentence """""" my deposit is not showing up on etherdelta """""" uses <pattern>sth is not showing up</pattern> to indicate that ""deposit"" is not showing up on etherdelta, which is unexpected. The answer is YES.","The sentence """""" my deposit is not showing up on etherdelta """""" uses <pattern>sth is not showing up</pattern> to indicate that ""my deposit"" is not showing up in etherdelta. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
docker,"how to stop a container which was created with ""restart=always""? docker stop ,docker rm -f , doesn't work ,it always created a new container after a few seconds , could someone give any tips plz ?","The sentence """"""docker stop ,docker rm -f , doesn't work ,it always created a new container after a few seconds"""""" uses <pattern>doesn't work</pattern> to indicate that ""docker stop ,docker rm -f"" is not able to stop the container as expected. The answer is YES.","The sentence """""" docker stop ,docker rm -f , doesn't work ,it always created a new container after a few seconds """""" uses <pattern>doesn't work</pattern> to indicate that ""docker stop"" and ""docker rm -f"" is not the right way to stop the container. The answer is YES.","The sentence """""" docker stop ,docker rm -f , doesn't work ,it always created a new container after a few seconds """""" uses <pattern>doesn't work</pattern> to indicate that there is something wrong with ""docker stop"" and ""docker rm -f"". The answer is YES.",0,0,0,0,0,1
deeplearning4j,"If I have a layer in a graph with multiple inputs, how are those inputs computed? Are they concatenated and ran through or one by one and the output concatenated?",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
deeplearning4j,"hello guys I need a hand. I've a project running on windows without no problems. I want now run on a unix machine, waht I've to change? when I try to run I've got some error,s I think was miss native libraries perhaps I've a folder with all jars and I'm starting it with a .sh file.","The sentence """""" I've got some error,s I think was miss native libraries perhaps I've a folder with all jars """""" uses <pattern>got some NN</pattern> to indicate that there is/are something wrong. The answer is YES.","The sentence """""" when I try to run I've got some error,s I think was miss native libraries perhaps """""" uses <pattern>got NN</pattern> to indicate that the user is having trouble running the project on a unix machine. The answer is YES.","The sentence """""" I've a project running on windows without no problems. I want now run on a unix machine, waht I've to change? """""" uses <pattern>I've to VB</pattern> to indicate that the user is expecting a solution for ""run on a unix machine"". The answer is NO.",0,0,1,0,0,1
deeplearning4j,"Hi, our team uses the deeplearning4j for CNN with Apache Spark. We meet a bug of . Can you fix the issue?","The sentence """""" We meet a bug of . """""" uses <pattern>meet a bug of NN</pattern> to indicate that there is something wrong and the user needs to fix it. The answer is YES.","The sentence """""" We meet a bug of . """""" uses <pattern>meet a bug of</pattern> to indicate that the user is having something wrong. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
docker,"Hello there ! May be somebody can help me because I'm stuck :(I try to bind tcp connection between two services, to share the same event_bus.I use this docker-compose",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
deeplearning4j,"If I am using gensim at the moment, any efficient way to call it from scala?",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
docker,"Hi guys! I need some advice :/ I am starting 4 services with docker compose (apache+php, redis, mysql and mailhog), apache is available on port 80, mysql on port 3307 and mailhog on port 8025 BUT I can't reach mailhog :/ Everything else works as expected, but I can't open it.. any idea? mailhog log: Docker-compose: yup, I just noticed thanks :)","The sentence """""" I can't reach mailhog :/ """""" uses <pattern>can't VB</pattern> to indicate that ""can't reach mailhog"" is an undesired behavior. The answer is YES.","The sentence """""" I can't reach mailhog :/ """""" uses <pattern>can't VB</pattern> to indicate that the user is having trouble reaching mailhog. The answer is YES.","The sentence """""" BUT I can't reach mailhog :/ """""" uses <pattern>cannot VB</pattern> to indicate that ""I can't reach mailhog"" is an undesired behavior. The answer is YES.",0,0,0,0,0,1
typescript,"What could cause the error ""error TS6053: File not found."" to appear? I'm trying to build our project on a docker container with Node node 6.10 and npm 3.10.10 - the Node packages are checked-in, so it can't be a version issue. I'm just doing a ""npm rebuild"". We're using Webpack for this, and locally on my Windows machine it works. It also works on co-workers mac machines.","The sentence """""" I'm getting the error ""error TS6053: File not found."" """""" uses <pattern>getting error</pattern> to indicate that the user is getting an undesired error. The answer is YES.","The sentence """""" I'm getting the error ""error TS6053: File not found."" """""" uses <pattern>getting error</pattern> to indicate that the user is getting ""error TS6053: File not found."" which is an undesired behavior. The answer is YES.","The sentence """""" I'm getting some weird behavior and I can't quite make sense of it. """""" uses an undesired adjective <pattern>weird</pattern> to indicate that the user is getting something wrong. The answer is YES.",0,0,0,0,0,1
ethereum,hello can someone help me create a token for my idea? I'am having some issues I keep getting this error in the tx id's idk if the tokens were created or not lol,"The sentence """""" I keep getting this error in the tx id's idk if the tokens were created or not lol """""" uses <pattern>keep getting VBG</pattern> to indicate that ""keep getting this error"" is an undesired behavior. The answer is YES.","The sentence """""" I keep getting this error in the tx id's idk if the tokens were created or not lol """""" uses <pattern>keep getting VB</pattern> to indicate that the user is still having the error. The answer is YES.","The sentence """""" I keep getting this error in the tx id's idk if the tokens were created or not lol """""" uses <pattern>keep getting error</pattern> to indicate that getting error is an undesired behavior. The answer is YES.",0,0,0,0,0,1
nodejs,how to use firebase for my project ? and Is it need express like backends ? can anyone pls tell .,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
nodejs,who can help me with mongodb/mongoose? manthu522: i can't build structure like - Gosts (Folder) -> 1998 (Folder) -> 1 quarter (Folder) -> GOST 123.98 (document) -> 1.1 (Item) what u think?@manthu522,"The sentence """""" i can't build structure like - Gosts (Folder) -> 1998 (Folder) -> 1 quarter (Folder) -> GOST 123.98 (document) -> 1.1 (Item) """""" uses <pattern>can't VB</pattern> to indicate that there is something wrong with building structure. The answer is YES.","The sentence """""" i can't build structure like - Gosts (Folder) -> 1998 (Folder) -> 1 quarter (Folder) -> GOST 123.98 (document) -> 1.1 (Item) what u think? """""" uses <pattern>can't VB</pattern> to indicate that the user is having trouble building a data structure. The answer is YES.","The sentence """""" i can't build structure like - """""" uses <pattern>can't VB</pattern> to indicate that there is something wrong with ""build"". The answer is YES.",0,0,0,0,0,1
ethereum,"hey guys, i can't send any eth with my mist wallet, but im up to date to latest block..","The sentence """""" i can't send any eth with my mist wallet """""" uses <pattern>can't VB</pattern> to indicate that the user is having trouble sending eth. The answer is YES.","The sentence """""" i can't send any eth with my mist wallet """""" uses <pattern>can't VB</pattern> to indicate that there is something wrong with the wallet. The answer is YES.","The sentence """""" but im up to date to latest block.. """""" uses <pattern>but</pattern> to indicate the ""i can't send any eth with my mist wallet"" is a problem. The answer is YES.",0,0,0,0,0,1
docker,is it possible to have httpd and php7 on separated containers and setup httpd on the first container to use php on the second container ?just for learning purpose,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
appium,Hello All I have one doubt I have given time as 10sec and within 10 sec our test case is failed then how can we add multiple time on same test case is there any way to add multiple time like if our test is not executing in 10 sec then again its wait 10sec,"The sentence """""" is there any way to add multiple time like if our test is not executing in 10 sec then again its wait 10sec """""" uses <pattern>is there any way to VB</pattern> to indicate that the user wants to implement a new feature which is not a error or undesired behavior, so the answer is NO.","The sentence """""" then how can we add multiple time on same test case """""" uses <pattern>how can we add multiple time</pattern> to indicate that the user want to add multiple time on the same test case is an unexpected behavior. The answer is YES.","The sentence """""" then how can we add multiple time on same test case is there any way to add multiple time like if our test is not executing in 10 sec then again its wait 10sec """""" uses <pattern>if.. VB then again.. VB</pattern> to indicate that the user wants to ""add multiple time on same test case"". The answer is YES.",1,0,0,0,0,1
