source,issue,openAI_PS1,openAI_PS2,openAI_PS3,y'1,y'2,y'3,y_PS,y''_PS,ACC_AI_PS
ethereum,Are there any video/tutorials about this? I am not familiar with how to do pool mining with a gaming computer.,"The sentence """""" I am not familiar with how to do pool mining with a gaming computer. """""" uses <pattern>not familiar with how to</pattern> to indicate the lack of knowledge or understanding about ""how to do pool mining with a gaming computer"". The answer is YES.","The sentence """""" I am not familiar with how to do pool mining with a gaming computer. """""" uses <pattern>not familiar with how to</pattern> to indicate that the user is looking for videos or tutorials to learn how to do pool mining with a gaming computer. The answer is NO.","The sentence """""" I am not familiar with how to do pool mining with a gaming computer. """""" uses <pattern>not familiar with how to do</pattern> to indicate that the user is not familiar with the process of pool mining with a gaming computer. The answer is YES.",0,1,0,0,0,1
nodejs,Coverage is failing on my macOS Is anyone else facing the same issue?,"The sentence """""" Coverage is failing on my macOS """""" uses <pattern>failing on my macOS</pattern> to indicate that there is an error or undesired behavior with coverage on macOS. The answer is YES.","The sentence """""" Coverage is failing on my macOS """""" uses <pattern>is failing</pattern> to indicate that there is an error or undesired behavior with the coverage on macOS. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
appium,"Hey guys, I was working on automation and I updated to xcode 11 and using iphone 11 - iOS13. For some reason automation can't even sendkeys to a textbox anymore. But it can bypass the first pop-up that I need to click on. Anyone have any advice? nvm figured it out its because iphone 11 has different access ids.","The sentence """""" automation can't even sendkeys to a textbox anymore """""" uses <pattern>can't even VB to a NN anymore</pattern> to indicate that there is something wrong with ""automation"" and it cannot perform the desired action on a textbox. The answer is YES.","The sentence """""" automation can't even sendkeys to a textbox anymore """""" uses <pattern>can't even VB to a NN anymore</pattern> to indicate that there is something wrong with ""sendkeys to a textbox"". The answer is YES.","The sentence """""" For some reason automation can't even sendkeys to a textbox anymore """""" uses <pattern>can't even VB to a NN anymore</pattern> to indicate that there is something wrong with automating the textbox. The answer is YES.",0,0,0,0,0,1
nodejs,What is best node module to work for i18n support.?,No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" What is best node module to work for i18n support.? """""" uses <pattern>best node module</pattern> but it is a question asking for the best module instead of describing the error or undesired behavior, so the answer is NO.","The sentence """""" What is best node module to work for i18n support.? """""" does not indicate any error or undesired behavior. It is a question asking for recommendations. The answer is NO.",1,1,1,1,1,1
nodejs,"Hey guys! I have question, maybe someone clash with same problem. I have mongo collection, use mongoose odm, and try to find element, by query where fields is array of objects. My problem^If i have collection with one element in array, i can't find throw mongoose, but over direct mongo driver document can be found. Then i add another element to array, and search is finished sccessfull. What did i do worng? Best regards, Dorokhovich Mikhail","The sentence """""" If i have collection with one element in array, i can't find throw mongoose, but over direct mongo driver document can be found. Then i add another element to array, and search is finished sccessfull. What did i do worng? """""" uses <pattern>can't find through mongoose</pattern> to indicate that there is an issue with finding elements through Mongoose. The answer is YES.","The sentence """""" My problem^If i have collection with one element in array, i can't find throw mongoose, but over direct mongo driver document can be found."""""" uses <pattern>can't find throw mongoose</pattern> to indicate that there is something wrong with the search using mongoose. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
nodejs,"hi guys, I\'ve an issue with promises (bluebird library). When I try to ""promisify"" library it always returns a .reject() and .then() is not executed. Source code: it returns:Unhandled rejection (<{""answer"":""a cat""}>, no stack trace)","The sentence """""" it always returns a .reject() and .then() is not executed """""" uses <pattern>returns a .reject()</pattern> to indicate that the promise is being rejected and the .then() is not being executed. The answer is YES.","The sentence """""" it always returns a .reject() and .then() is not executed """""" uses <pattern>always returns a VB and VB is not executed</pattern> to indicate that there is an issue with the promises. The answer is YES.","The sentence """""" it always returns a .reject() and .then() is not executed """""" uses <pattern>always returns VB and .then() is not executed</pattern> to indicate that there is an issue with promises in the code. The answer is YES.",0,0,0,0,0,1
typescript,"Hi guys, do anyone know if I can declare decorator on a protected abstract accessor in my base class? And when I declare it, is it inhereited?","The sentence """""" do anyone know if I can declare decorator on a protected abstract accessor in my base class? """""" uses <pattern>if I can declare decorator on</pattern> to indicate that the user is asking a question about the possibility of declaring a decorator on a protected abstract accessor. The answer is NO.","The sentence """""" do anyone know if I can declare decorator on a protected abstract accessor in my base class? """""" uses <pattern>declare decorator on</pattern> to describe the user's inquiry, it does not indicate any error or undesired behavior, so the answer is NO.","The sentence """""" do anyone know if I can declare decorator on a protected abstract accessor in my base class? """""" uses <pattern>if I can declare decorator</pattern> but it has nothing to do with describing the error or undesired behavior, so the answer is NO.",1,1,1,1,1,1
typescript,Hi all I m getting TypeError: Cannot read property 'native' of undefined error why I m getting this,"The sentence """""" TypeError: Cannot read property 'native' of undefined error """""" uses <pattern>Cannot read property</pattern> to indicate that there is an error when trying to read a property. The answer is YES.","The sentence """""" I m getting TypeError: Cannot read property 'native' of undefined error """""" uses <pattern>getting TypeError</pattern> to indicate that the user is encountering a TypeError. The answer is YES.","The sentence """""" I m getting TypeError: Cannot read property 'native' of undefined error """""" uses <pattern>TypeError: Cannot read property</pattern> to describe the error message ""Cannot read property 'native' of undefined"". The answer is YES.",0,0,0,0,0,1
deeplearning4j,Has anyone encountered/resolved this error while building nd4j on Windows 7? [ERROR] Failed to execute goal on project nd4j-buffer: Could not resolve dependencies for project org.nd4j:nd4j-buffer:jar:0.7.3-SNAPSHOT: Could not find artifact,"The sentence """""" Could not find artifact """""" uses <pattern>Could not find</pattern> to indicate that there is an error in finding the artifact. The answer is YES.","The sentence """""" [ERROR] Failed to execute goal on project nd4j-buffer: Could not resolve dependencies for project org.nd4j:nd4j-buffer:jar:0.7.3-SNAPSHOT: Could not find artifact """""" uses <pattern>Failed to execute goal on project</pattern> to indicate that there is an error in executing the goal on project. The answer is YES.","The sentence """""" Could not resolve dependencies for project org.nd4j:nd4j-buffer:jar:0.7.3-SNAPSHOT: Could not find artifact """""" uses <pattern>Could not resolve dependencies</pattern> to describe the error of not being able to find the artifact. The answer is YES.",0,0,0,0,0,1
typescript,"Soooo the first time I try to build my library, it works just fine. The second time, I get a missing types error. here's my configs any idea what could cause it? haha finally figured it out my tsconfig needed typeroots to be ""./typings/**"" and not just ""./typings"" fixed the issue, though not sure if that's the preferred way to solve it","The sentence """""" I get a missing types error """""" uses <pattern>get a missing NN error</pattern> to indicate that there is an error related to missing types. The answer is YES.","The sentence """""" The second time, I get a missing types error """""" uses <pattern>get a missing types error</pattern> to indicate that there is something wrong with ""missing types"". The answer is YES.","The sentence """""" The second time, I get a missing types error """""" uses <pattern>get a missing types error</pattern> to indicate that there is an error related to missing types. The answer is YES.",0,0,0,0,0,1
docker,"I've got a dumb question. I was looking into how to spin up a docker container when you are already in a docker container. People were mentioning using the docker socket (I'm not all that worried about security so this is fine). Are there any good tutorials on doing this? I've only seen a couple Stackoverflow posts, and I've never done something so silly before.","The sentence """""" Are there any good tutorials on doing this? """""" uses <pattern>Are there any NN on doing this</pattern> but it has nothing to do with describing the error or undesired behavior, so the answer is NO.",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
nodejs,"Hey@nfactorialcan you help me out too? I am using express here But the above code I mentioned is different from what I typically do I am using bodyParser() in all my APIs except this one The problem here I see is that, when I use bodyParser() the above code doesn't get executed. When I disable bodyParser(), it works fine.","The sentence """""" The problem here I see is that, when I use bodyParser() the above code doesn't get executed. """""" uses <pattern>the problem is that</pattern> to indicate that there is something wrong with ""when I use bodyParser()"". The answer is YES.","The sentence """""" The problem here I see is that, when I use bodyParser() the above code doesn't get executed. """""" uses <pattern>the problem is that</pattern> to indicate that there is an issue with the code when using bodyParser(). The answer is YES.","The sentence """""" The problem here I see is that, when I use bodyParser() the above code doesn't get executed. When I disable bodyParser(), it works fine. """""" uses <pattern>the problem is that</pattern> to indicate that there is something wrong when using bodyParser(). The answer is YES.",0,0,0,0,0,1
appium,"is it possible to check if element is gone from the page ? for example I have 2 buttons ""A"" and ""B"" and when I click on ""A"" page shows text related to this button, but this text should disappear when I click on ""B"" and I need to check if this text is gone or not. I'm using Ruby.","The sentence """""" text should disappear when I click on ""B"" and I need to check if this text is gone or not """""" uses <pattern>if this VB is gone or not</pattern> to indicate that the user wants to check if the text is still present on the page. The answer is YES.","The sentence """""" and I need to check if this text is gone or not. """""" uses <pattern>need to check if</pattern> to indicate that the user wants to check if the text is gone or not. It is not describing an error or undesired behavior, so the answer is NO.","The sentence """""" I need to check if this text is gone or not """""" uses <pattern>check if this text is gone</pattern> to indicate that the user wants to check if the text is gone or not, which can be considered as the error or undesired behavior. The answer is YES.",0,1,0,0,0,1
ethereum,Hello I would like to build a thin client in ethereum. Is this possible ? I want to develop a mobile application that uses blockchain for trading. Having block chain on mobile is referred to as thin client. So I would really appreciate some help in this respect.,"The sentence """""" Having block chain on mobile is referred to as thin client """""" uses <pattern>refereed to as</pattern> but it is not describing any error or undesired behavior, so the answer is NO.",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" Having block chain on mobile is referred to as thin client """""" uses <pattern>is referred to as</pattern> but it is only describing the terminology and not indicating any error or undesired behavior, so the answer is NO.",1,1,1,1,1,1
docker,"Hey !I'm having an issue, no internet inside the container :(","The sentence """""" no internet inside the container """""" uses <pattern>no internet inside the container</pattern> to describe the error or undesired behavior of not having internet access. The answer is YES.","The sentence """""" I'm having an issue, no internet inside the container :( """""" uses <pattern>no internet inside the container</pattern> to describe the error or undesired behavior. The answer is YES.","The sentence """""" no internet inside the container :( """""" uses <pattern>no internet inside</pattern> to indicate that there is something wrong with the internet connection inside the container. The answer is YES.",0,0,0,0,0,1
appium,Hi Team .. anyone can help me how i can upgrade my appium 1.6.3 to 1.6.4? in Mac npm uninstall appiumand thennpm -g install appiumis this fine ?,"The sentence """""" anyone can help me how i can upgrade my appium 1.6.3 to 1.6.4? """""" uses <pattern>how i can upgrade</pattern> to indicate that the user is seeking assistance with upgrading Appium. The answer is YES.","The sentence """""" anyone can help me how i can upgrade my appium 1.6.3 to 1.6.4? """""" uses <pattern>upgrade my appium</pattern> to indicate that the user wants to upgrade their Appium version. The answer is YES.","The sentence """""" anyone can help me how i can upgrade my appium 1.6.3 to 1.6.4? """""" uses <pattern>how i can upgrade</pattern> to indicate that the user is looking for guidance on upgrading their appium version. The answer is YES.",0,0,0,1,0,0
appium,WARN AppiumDoctor ANDROID_HOME is NOT set!i am getting this error can anyone helpHave you set ANDROID_HOME path in bashrc?,"The sentence """""" WARN AppiumDoctor ANDROID_HOME is NOT set! """""" uses <pattern>ANDORID_HOME is NOT set</pattern> to indicate that there is an error with the ""ANDROID_HOME"" environment variable. The answer is YES.","The sentence """""" WARN AppiumDoctor ANDROID_HOME is NOT set!i am getting this error """""" uses <pattern>ANDROID_HOME is NOT set</pattern> to indicate that there is an error with the ""ANDROID_HOME"" path. The answer is YES.","The sentence """""" WARN AppiumDoctor ANDROID_HOME is NOT set! """""" uses <pattern>ANDROID_HOME is NOT set</pattern> to indicate that there is an error with the ""ANDROID_HOME"" path. The answer is YES.",0,0,0,0,0,1
deeplearning4j,"Hey guys, I'm getting 'Process finished with exit code 2' when I run model.fit(dataset). I can't figure out why. I'm running version 0.4-rc3.10 (dl4j and nd4j)- POM is same as dl4j-examples POM. I wasn't having this issue yesterday, and today I've tried running a snapshot of yesterday's working code, and now model.fit(dataset) is returning exit code 2 and not finishing execution.Any ideas? What is exit code 2??","The sentence """""" I'm getting 'Process finished with exit code 2' when I run model.fit(dataset) """""" uses <pattern>getting 'Process finished with exit code 2'</pattern> to indicate the error or undesired behavior of the code. The answer is YES.","The sentence """""" I'm getting 'Process finished with exit code 2' when I run model.fit(dataset) """""" uses <pattern>getting 'Process finished with exit code</pattern> to indicate that there is something wrong with the execution of ""model.fit(dataset)"". The answer is YES.","The sentence """""" when I run model.fit(dataset). I can't figure out why. """""" uses <pattern>can't figure out why</pattern> to indicate that the user is experiencing an error and cannot determine the cause. The answer is YES.",0,0,0,0,0,1
docker,anyone know any documents related to docker setup for scaling mongodb here,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
ethereum,Trying out test-net but mining not working and I am not receiving any ether from even though it keeps saying it has. Any help would be appreciated. Thanks.,"The sentence """""" mining not working and I am not receiving any ether from even though it keeps saying it has """""" uses <pattern>not working and not receiving</pattern> to indicate that there is something wrong with ""mining"" and ""receiving ether"". The answer is YES.","The sentence """""" mining not working and I am not receiving any ether from even though it keeps saying it has """""" uses <pattern>mining not working</pattern> to indicate that there is an error with the mining process. The answer is YES.","The sentence """""" mining not working and I am not receiving any ether from even though it keeps saying it has """""" uses <pattern>not working</pattern> and <pattern>not receiving any</pattern> to indicate that there is something wrong with ""mining"" and ""receiving ether"". The answer is YES.",0,0,0,0,0,1
deeplearning4j,"If I'm using NumberedFileInputSplit, is there a way to tell the model to ignore one of the columns in my csv files?",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" is there a way to tell the model to ignore one of the columns in my csv files? """""" uses <pattern>tell the model to ignore one of the columns</pattern> to indicate that there is a requirement to ignore a column in the csv files. The answer is YES.",1,1,0,1,1,1
nodejs,"What might be the reason for npm run build to not be able to find specific scripts with CICD runuser, but to work fine as root? ljharb: , package.json scripts, e.g.: ""build:android:someapp-test"": ""cross-env BUILD_ENV=someapp-test ionic cordova build android"", then trigger by npm install / npm run build:android:someapp-test running 8.x lts on ubuntu 16.04 docker","The sentence """""" What might be the reason for npm run build to not be able to find specific scripts with CICD runuser, but to work fine as root? """""" uses <pattern>not be able to find</pattern> to indicate that there is something wrong with ""npm run build"" and it cannot find specific scripts. The answer is YES.","The sentence """""" What might be the reason for npm run build to not be able to find specific scripts with CICD runuser, but to work fine as root? """""" uses <pattern>not be able to find</pattern> to indicate that there is an issue with ""npm run build"" not being able to find specific scripts. The answer is YES.","The sentence """""" What might be the reason for npm run build to not be able to find specific scripts with CICD runuser, but to work fine as root? """""" uses <pattern>not be able to find</pattern> to indicate that there is something wrong with ""npm run build"" not finding specific scripts. The answer is YES.",0,0,0,0,0,1
typescript,"hi all, regarding Typescript's module resolution, is there something similar to ""modulesDirectories"" in webpack? I'm trying to include the ""/app"" directory in my project's root, so that I can import like ""app/actions/my-action""","The sentence """""" is there something similar to ""modulesDirectories"" in webpack? """""" uses <pattern>something similar to</pattern> to indicate that the user is looking for a similar functionality to ""modulesDirectories"" in webpack. The answer is YES.","The sentence """""" I'm trying to include the ""/app"" directory in my project's root, so that I can import like ""app/actions/my-action"" """""" uses <pattern>include the ""/app"" directory</pattern> to indicate that the user is encountering an issue with including the ""/app"" directory. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,1,0,0
docker,"can anyone help me with this - swarm thinks the node is pending swarm can't find the images on docker hub, even though they exist","The sentence """""" swarm thinks the node is pending swarm can't find the images on docker hub, even though they exist """""" uses <pattern>can't find the images on docker hub</pattern> to indicate that there is something wrong with ""finding the images on docker hub"". The answer is YES.","The sentence """""" swarm thinks the node is pending swarm can't find the images on docker hub, even though they exist """""" uses <pattern>can't find the images</pattern> to indicate that there is something wrong with ""swarm"" not being able to find the images. The answer is YES.","The sentence """""" swarm thinks the node is pending swarm can't find the images on docker hub, even though they exist """""" uses <pattern>swarm can't find the images</pattern> to indicate that there is an issue with Swarm not being able to find the images on Docker Hub. The answer is YES.",0,0,0,0,0,1
nodejs,I have a rust interpreter running on the shell. How do I connect to it to pass the code and also read the output from it?,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" How do I connect to it to pass the code and also read the output from it? """""" uses <pattern>How do VB PRP connect to it</pattern> but it has nothing to do with describing the error or undesired behavior, so the answer is NO.",1,1,1,1,1,1
nodejs,"hey, someone has experiences with Modem.Js (npm install modem) ? asmewada: thanks, my problem is that i can't received sms on my modem (huawei), but i can send sms :) i've already seen the docs and i don't found a solution :/","The sentence """""" my problem is that i can't received sms on my modem (huawei), but i can send sms """""" uses <pattern>can't VB NN on my modem</pattern> to indicate that there is something wrong with receiving SMS on the modem. The answer is YES.","The sentence """""" my problem is that i can't received sms on my modem (huawei), but i can send sms """""" uses <pattern>can't receive sms</pattern> to indicate that there is an issue with receiving SMS on the modem. The answer is YES.","The sentence """""" my problem is that i can't received sms on my modem (huawei), but i can send sms """""" uses <pattern>can't VB VB on sth</pattern> to indicate that there is something wrong with ""receiving sms on my modem"". The answer is YES.",0,0,0,0,0,1
typescript,I use TypeScript to prototype. It's worth it to me to update the interfaces whenever the API changes. Then the compiler can tell me where the API changes break my code.,"The sentence """""" It's worth it to me to update the interfaces whenever the API changes. """""" uses <pattern>worth it to PRP to VB</pattern> to describe the user's expectation. The answer is YES.","The sentence """""" It's worth it to me to update the interfaces whenever the API changes """""" uses <pattern>worth it to VB</pattern> to describe the user's expectation. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
docker,"Question: a docker container and its host share the kernel. So what if my host has a certain kernel version, and I want to run a socket image based on a newer kernel? How would that work? /s/socket/docker","The sentence """""" and I want to run a socket image based on a newer kernel? How would that work? """""" uses <pattern>based on a newer kernel</pattern> to indicate that there is a desire to run a socket image on a newer kernel, which may cause compatibility issues. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,1,1,1,1
appium,Hello Is it possible to use multiple environment variable with the same key?npm run test --url=google.com --url=vk.comIt does not work if I use unique keysurl,No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" It does not work if I use unique keysurl """""" uses <pattern>It does not work if</pattern> to indicate that there is something not working properly. The answer is YES.","The sentence """""" It does not work if I use unique keysurl """""" uses <pattern>does not work if I use unique keys</pattern> to indicate that there is something wrong when using unique keys. The answer is YES.",1,0,0,0,0,1
typescript,"Hey, is there any option to validate type of index? I want to allow only numbers as indexes/keys. Gerrit0: Thanks, I needed to check noImplicitAny option as well to get error. ok","The sentence """""" I want to allow only numbers as indexes/keys """""" uses <pattern>allow only NN</pattern> to indicate that the user wants to restrict the index/key to only numbers. The answer is YES.","The sentence """""" I want to allow only numbers as indexes/keys """""" uses <pattern>allow only NN as indexes/keys</pattern> to indicate that there is something wrong with allowing only numbers as indexes/keys. The answer is YES.","The sentence """""" I want to allow only numbers as indexes/keys. """""" uses <pattern>allow only NN as NN</pattern> to indicate that the user wants to restrict the type of index/key. The answer is YES.",0,0,0,1,0,0
deeplearning4j,"Hello, I'm not understanding how the InMemoryLookupTable and VocabCache I provide to ParagraphVectors Builder (through the lookupTable and vocabCache methods) are being used. Even though I provide a prebuilt lookup table and vocab, the vocabulary is being rebuilt from scratch when I run fit(). I expected the behavior to be the same as when I provide a prebuilt model using the useExistingWordVectors method, which adds the document labels to the existing vocabulary, without rebuilding it. Can someone clarify how lookupTable and vocabCache are used? I can't quite figure it out from the documentation and source code. Thanks.","The sentence """""" the vocabulary is being rebuilt from scratch when I run fit() """""" uses <pattern>the vocabulary is being rebuilt</pattern> to indicate that the vocabulary is being rebuilt instead of using the prebuilt lookup table and vocab provided. The answer is YES.","The sentence """""" the vocabulary is being rebuilt from scratch when I run fit(). I expected the behavior to be the same as when I provide a prebuilt model using the useExistingWordVectors method, which adds the document labels to the existing vocabulary, without rebuilding it. """""" uses <pattern>vocabulary is being VB from scratch</pattern> to indicate that the vocabulary is being rebuilt which is an undesired behavior. The answer is YES.","The sentence """""" the vocabulary is being rebuilt from scratch when I run fit() """""" uses <pattern>is being VB from scratch</pattern> to indicate that the vocabulary is being rebuilt and it is not the expected behavior. The answer is YES.",0,0,0,0,0,1
nodejs,@OrangeBorning Can someone help me? My post request was blocked by the browser and cancelled. There is no problem with https requesting http here. I don't quite understand why it was cancelled.,"The sentence """""" My post request was blocked by the browser and cancelled """""" uses <pattern>was blocked by the browser and cancelled</pattern> to describe the error or undesired behavior of the post request being blocked and cancelled. The answer is YES.","The sentence """""" My post request was blocked by the browser and cancelled. """""" uses <pattern>was blocked by the browser and cancelled</pattern> to describe the error or undesired behavior of the post request being blocked and cancelled. The answer is YES.","The sentence """""" My post request was blocked by the browser and cancelled """""" uses <pattern>request was blocked</pattern> to indicate that the post request is being blocked and cancelled, which is an undesired behavior. The answer is YES.",0,0,0,0,0,1
nodejs,"Hey guys. Can you help me with this error..? TypeError: Cannot read property 'write' of nullat Zlib.callback (zlib.js:499:33) I haven't used the zlib module explicitly in the code. I have a Node.js backend, with socket.io websocket and MongoDB database. The server crashes once every 24 hrs and logs this error.","The sentence """""" TypeError: Cannot read property 'write' of nullat Zlib.callback (zlib.js:499:33) """""" uses <pattern>TypeError: Cannot read property</pattern> to indicate that there is a ""TypeError"" occurring. The answer is YES.","The sentence """""" TypeError: Cannot read property 'write' of nullat Zlib.callback (zlib.js:499:33) """""" uses <pattern>TypeError: Cannot read property PRP of PRP at PRP.PRP (PRP:PRP:PRP) </pattern> to indicate that there is a ""TypeError"" when trying to read the property 'write' of null in the zlib.js module. The answer is YES.","The sentence """""" TypeError: Cannot read property 'write' of nullat Zlib.callback (zlib.js:499:33) """""" uses <pattern>TypeError: Cannot read property</pattern> to indicate that there is a TypeError related to the property 'write' in the zlib module. The answer is YES.",0,0,0,0,0,1
docker,"hi folks, what are the best metrics to consider for your container footprint in terms of memory, cpu etc how would you measure it?","The sentence """""" what are the best metrics to consider for your container footprint in terms of memory, cpu etc how would you measure it? """""" does not indicate any error or undesired behavior. It is a question asking for advice or suggestions. The answer is NO.","The sentence """""" what are the best metrics to consider for your container footprint in terms of memory, cpu etc how would you measure it? """""" does not indicate any error or undesired behavior. It is a question asking for advice or recommendations. So the answer is NO.",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
typescript,I am having a heck of a time getting my project to compile. It can't resolve the module 'child_process'. It can resolve the module with intellisense but it just won't compile. This is an electron project that is using Angular2 and Typescript. My tsconfig.json is as follows:,"The sentence """""" It can't resolve the module 'child_process'. """""" uses <pattern>can't resolve the module</pattern> to indicate that there is an error in resolving the module 'child_process'. The answer is YES.","The sentence """""" It can't resolve the module 'child_process'. """""" uses <pattern>can't resolve the module</pattern> to indicate that there is an error in resolving the module 'child_process'. The answer is YES.","The sentence """""" It can't resolve the module 'child_process'. It can resolve the module with intellisense but it just won't compile. """""" uses <pattern>can't resolve the module</pattern> to indicate that there is an error in resolving the module 'child_process'. The answer is YES.",0,0,0,0,0,1
nodejs,"Hi! I am having some troubles..I am running one server which listens on port 3333 for a post request and adds to the DB(neo4j).On post 4445 I am running another server which gets about 8000 airports and using ajax-request sending a post request with the airport dits.This is the request code: A few problems.. first the callback runs only when there is an error, and after about 4000 request the I get this error - and on port 3333 this error: any ideas?","The sentence """""" first the callback runs only when there is an error, and after about 4000 request the I get this error - and on port 3333 this error: """""" uses <pattern>after about VB NN the VB</pattern> to indicate that there is something wrong after about 4000 requests. The answer is YES.","The sentence """""" A few problems.. first the callback runs only when there is an error, and after about 4000 request the I get this error - and on port 3333 this error: any ideas? """""" uses <pattern>the callback runs only when there is an error.. and after about NN request the I get this error</pattern> to indicate that there are multiple issues with the code, including a problem with the callback and encountering an error after a certain number of requests. The answer is YES.","The sentence """""" A few problems.. first the callback runs only when there is an error """""" uses <pattern>the callback runs only when there is an error</pattern> to indicate that the callback is not functioning as expected. The answer is YES.",0,0,0,0,0,1
nodejs,"folks, are you tried webdriver latest months? I can't even reproduce the original manual examples with latest Firefox.","The sentence """""" I can't even reproduce the original manual examples with latest Firefox. """""" uses <pattern>can't even reproduce</pattern> to indicate that there is something wrong with reproducing the original manual examples. The answer is YES.","The sentence """""" I can't even reproduce the original manual examples with latest Firefox """""" uses <pattern>can't even VB</pattern> to indicate that there is something wrong with ""reproducing the original manual examples"". The answer is YES.","The sentence """""" I can't even reproduce the original manual examples with latest Firefox. """""" uses <pattern>can't even VB</pattern> to describe the inability to reproduce the original manual examples. The answer is YES.",0,0,0,0,0,1
deeplearning4j,Hi Should i add the nd4j-jblas to my pom.xml file if I want GPU suport?,"The sentence """""" Should i add the nd4j-jblas to my pom.xml file if I want GPU suport? """""" uses <pattern>if I want GPU support</pattern> to indicate that the user is unsure about the proper configuration for GPU support. The answer is NO.","The sentence """""" Should i add the nd4j-jblas to my pom.xml file if I want GPU suport? """""" uses <pattern>if I want GPU support</pattern> to indicate that the user is asking about adding support for GPU. The answer is YES.","The sentence """""" Should i add the nd4j-jblas to my pom.xml file if I want GPU suport? """""" uses <pattern>if I want GPU support</pattern> to indicate a potential error or undesired behavior related to GPU support. The answer is YES.",1,0,0,1,0,0
docker,Hii am trying to start cassandra container and i am having a conf. file on my host system and i have to supply it to the container so that cassandra takes that conf. file.one way is that i mount a volume replace the file inside container and commit the change to container.is there any other way i can do it so that i can override the inside container conf. files,"The sentence """""" i have to supply it to the container so that cassandra takes that conf. file.one way is that i mount a volume replace the file inside container and commit the change to container.is there any other way i can do it so that i can override the inside container conf. files """""" uses <pattern>i can do it so that i can override</pattern> to indicate that the user wants to override the configuration files inside the container. The answer is YES.","The sentence """""" i can do it so that i can override the inside container conf. files """""" uses <pattern>override the inside container conf. files</pattern> to indicate the desired action of the user, but it does not describe any error or undesired behavior, so the answer is NO.","The sentence """""" is there any other way i can do it so that i can override the inside container conf. files """""" uses <pattern>any other way</pattern> to indicate that the user is looking for an alternative method to override the inside container conf. files. The answer is NO.",0,1,1,1,1,1
gitter,How to link out out of python to my terminal and im using atom ?,"The sentence """""" How to link out out of python to my terminal and im using atom ? """""" does not indicate any error or undesired behavior. It is a ""how-to"" question. The answer is NO.","The sentence """""" How to link out out of python to my terminal and im using atom ? """""" uses <pattern>link out of python to my terminal</pattern> but this pattern is in the ""how-to"" question, it is only the user's expectation instead of describing the error or undesired behavior, so the answer is NO.",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
gitter,"Hi guys, is there a way to install gitter desktop on Fedora? I tried allien on deb package but it not worked","The sentence """"""I tried allien on deb package but it not worked"""""" uses <pattern>tried but it not worked</pattern> to indicate that the installation of Gitter desktop on Fedora is not successful. The answer is YES.","The sentence """""" I tried allien on deb package but it not worked """""" uses <pattern>not worked</pattern> to indicate that the installation of Gitter desktop on Fedora is not successful. The answer is YES.","The sentence """""" I tried allien on deb package but it not worked """""" uses <pattern>but it not worked</pattern> to indicate that the installation of Gitter desktop on Fedora is not successful. The answer is YES.",0,0,0,0,0,1
docker,"when creating a Dockerfile for an image to run on kubernetes with a volume, do i need to specify volume in the Dockerfile or will kubernetes automatically mount in the volume for me? thanks","The sentence """""" do i need to specify volume in the Dockerfile or will kubernetes automatically mount in the volume for me? """""" uses <pattern>do i need to</pattern> but it is a question about the proper way of using Kubernetes, not indicating an error or undesired behavior. So, the answer is NO.","The sentence """""" do i need to specify volume in the Dockerfile or will kubernetes automatically mount in the volume for me? """""" uses <pattern>do i need to VB NN in the Dockerfile</pattern> to indicate that the user is unsure about the necessary configuration in the Dockerfile. The answer is NO.","The sentence """""" do i need to specify volume in the Dockerfile or will kubernetes automatically mount in the volume for me? """""" uses <pattern>do i need to VB or will VB</pattern> to ask a question about the correct way to handle volumes in Kubernetes, so the answer is NO.",1,1,1,1,1,1
