source,issue,openAI_PS1,openAI_PS2,openAI_PS3,y'1,y'2,y'3,y_PS,y''_PS,ACC_AI_PS
deeplearning4j,"bear with me, I'm trying to understand datasets, if I call getTrain like this, does trainData get a) 65% of iter.next contents, b) all of the previous data in getTrain, plus the new data from iter.net? ie. does it add to the dataset in place.","The sentence """""" does it add to the dataset in place. """""" uses <pattern>add to the dataset in place</pattern> to indicate that the user is asking about the behavior of the dataset. The answer is NO.","The sentence """""" does trainData get a) 65% of iter.next contents, b) all of the previous data in getTrain, plus the new data from iter.net? ie. does it add to the dataset in place. """""" uses <pattern>65% of iter.next contents</pattern> and <pattern>all of the previous data in getTrain, plus the new data from iter.net</pattern> to indicate the two options the user is asking about. The answer is NO.","The sentence """""" does it add to the dataset in place """""" uses <pattern>add to the dataset in place</pattern> to indicate that the user wants to know if calling getTrain adds data to the dataset in place. The answer is YES.",1,1,0,1,1,1
typescript,Is there a way to get the specific type of an instance from a constructor/class type? keithlayne: I've been using it and it works quite well. Sometimes the built in eslint rules don't work for TypeScript but they've been slowly cleaning those up I don't use React unfortunately The fix on save thing is just how eslint works for some reason I'm guessing it's a bug in the ESLint plugin for VSCode Seems likeInstanceType< typeof specificThing>only gives the generic type :(,"The sentence """""" Seems like InstanceType< typeof specificThing> only gives the generic type """""" uses <pattern>only gives the generic type</pattern> to indicate that the user is experiencing an undesired behavior where ""InstanceType<typeof specificThing> only gives the generic type"". The answer is YES.","The sentence """""" Seems likeInstanceType< typeof specificThing>only gives the generic type :( """""" uses <pattern>gives the generic type</pattern> to indicate that ""gives the generic type"" is an undesired behavior. The answer is YES.","The sentence """""" Seems likeInstanceType< typeof specificThing>only gives the generic type :( """""" uses <pattern>gives the generic type</pattern> to indicate that the user is not getting the specific type of an instance. The answer is YES.",0,0,0,0,0,1
nodejs,"I am currently working on a nodejs app, whenever a user sent a new request the admin should be notified without the the page reloading. I am making use of a nodejs serve-sent event and client side eventSource. but I am have some issues with it, it not updating as it should. pls is there any article that can help with this problem?","The sentence """""" but I am have some issues with it, it not updating as it should """""" uses <pattern>not updating as it should</pattern> to indicate that the ""it"" is not updating correctly. The answer is YES.","The sentence """""" I am have some issues with it, it not updating as it should. """""" uses <pattern>not updating as it should</pattern> to indicate that the user is experiencing an issue with the server-sent event and client-side eventSource not updating properly. The answer is YES.","The sentence """""" I am making use of a nodejs serve-sent event and client side eventSource. but I am have some issues with it, it not updating as it should. """""" uses <pattern>have some issues with it, it not updating as it should</pattern> to indicate that the user is experiencing issues with the update functionality. The answer is YES.",0,0,0,0,0,1
docker,"Please can some help, I have issue contacting host server from my container. I just run a server on host (python -m http.server 9999) butcurl http://127.0.0.1:9999returnscurl: (7) Failed to connect to localhost port 9999: Connection refused. Is there a way to solve this without passing the --network 'host'?",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" curl: (7) Failed to connect to localhost port 9999: Connection refused. """""" uses <pattern>Failed to connect to localhost port</pattern> to indicate the error or undesired behavior of ""failed to connect to localhost port 9999"". The answer is YES.","The sentence """""" curl: (7) Failed to connect to localhost port 9999: Connection refused """""" uses <pattern>Failed to connect to</pattern> to indicate the error or undesired behavior of ""failed to connect to localhost port 9999"". The answer is YES.",1,0,0,0,0,1
deeplearning4j,"hi, my input that requires masking (sentences), but the prediction not. Is there any way I can use MultiDataset without masking the labels?I\'m currently getting an exception: ""Per output masking for MCXENT + softmax: not supported""","The sentence """""" I\'m currently getting an exception: ""Per output masking for MCXENT + softmax: not supported"" """""" uses <pattern>not supported</pattern> to indicate that ""Per output masking for MCXENT + softmax"" is causing an exception. The answer is YES.","The sentence """""" I'm currently getting an exception: ""Per output masking for MCXENT + softmax: not supported"" """""" uses <pattern>not supported</pattern> to indicate that ""Per output masking for MCXENT + softmax"" is causing an exception. The answer is YES.","The sentence """""" ""Per output masking for MCXENT + softmax: not supported"" """""" uses <pattern>not supported</pattern> to indicate that the current behavior of the code is not supported. The answer is YES.",0,0,0,0,0,1
deeplearning4j,How can I build rl4j from source and install 1.0.0-SNAPSHOT that references 1.0.0-beta3 dl4j and nd4j jars? I was trying this:mvn install -DskipTests=true -Ddl4j.version=1.0.0-beta3 -Dnd4j.version=1.0.0-beta3 After referencing rl4j version 1.0.0-SNAPSHOT in my project it still tries to pull dl4j and nd4j SNAPSHOTs,"The sentence """""" After referencing rl4j version 1.0.0-SNAPSHOT in my project it still tries to pull dl4j and nd4j SNAPSHOTs """""" uses <pattern>still tries to pull JJ NNS</pattern> to indicate that ""it still tries to pull dl4j and nd4j SNAPSHOTs"" is an undesired behavior. The answer is YES.","The sentence """""" After referencing rl4j version 1.0.0-SNAPSHOT in my project it still tries to pull dl4j and nd4j SNAPSHOTs """""" uses <pattern>still tries to pull</pattern> to indicate that the system is trying to pull SNAPSHOT versions of dl4j and nd4j instead of the desired versions. The answer is YES.","The sentence """""" After referencing rl4j version 1.0.0-SNAPSHOT in my project it still tries to pull dl4j and nd4j SNAPSHOTs """""" uses <pattern>still tries to pull</pattern> to indicate that the undesired behavior is that the system ""still tries to pull dl4j and nd4j SNAPSHOTs"" even after referencing rl4j version 1.0.0-SNAPSHOT in the project. The answer is YES.",0,0,0,0,0,1
ethereum,"One company issued a token/product against an ETH token. The company develop its own Wallet. When the users conduct transaction, the wallet displays ETH transaction (TX) number/ID. However, upon checking in Etherscan.Io, I could not see the TX number in Etherscan.Io. Could those ETH TX numbers/IDs be a set of self-generated dummy/scam numbers? Anyone can clarify? sh4d0v1: I see - noted with thanks. How about those untraceable ETH TX transations which can't be found in Etherscan.Io?","The sentence """""" Could those ETH TX numbers/IDs be a set of self-generated dummy/scam numbers? """""" uses <pattern>self-generated dummy/scam numbers</pattern> to indicate that the user suspects that the ETH TX numbers/IDs might be fake or fraudulent. The answer is YES.","The sentence """""" Could those ETH TX numbers/IDs be a set of self-generated dummy/scam numbers? """""" uses <pattern>self-generated dummy/scam numbers</pattern> to indicate that the user suspects the ETH TX numbers/IDs could be fake or fraudulent. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
typescript,"hey guys, im getting a weird issue where I'm not importing angular or jquery or anything client-side, but when i try to transpile my assets with typescript, i get a bunch of errors (and understandably so, bc its a server-side folder calledcronand doesnt have the DOM) the errors are related to DOM features that aren't found on the server so it saysCannot find name ____ the architecture is: and im transpiling withtsc --watch --project ./lib/cron/tsconfig.json here are some samples of errors im getting fromtsc also i can easily fix it by including""dom""in my cron folder's tsconfig, but i'm not sure why i would need to its not importing anything using the DOM",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" the errors are related to DOM features that aren't found on the server so it saysCannot find name ____ the architecture is """""" uses <pattern>errors related to DOM features</pattern> and <pattern>Cannot find name ____</pattern> to indicate that the user is experiencing errors related to DOM features not found on the server. The answer is YES.","The sentence """""" the errors are related to DOM features that aren't found on the server so it saysCannot find name ____ the architecture is: """""" uses <pattern>errors are related to DOM features</pattern> to indicate that the user is experiencing errors related to DOM features. The answer is YES.",1,0,0,0,0,1
docker,Has anyone solved the issue with a host with multiple network interfaces being able to route traffic to the docker container? e.g I have eth0 and eth1 serving external traffic that needs to be routed to my container.,No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" Has anyone solved the issue with a host with multiple network interfaces being able to route traffic to the docker container? """""" uses <pattern>issue with a host with multiple network interfaces</pattern> to indicate the error or undesired behavior of ""being able to route traffic to the docker container"". The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,0,1,1,1,1
deeplearning4j,"Quick Q: is it ok to reuse aMultiLayerNetwork? If I want to restart training, can I just callMultiLayerNetwork.initto reset and start from scratch? Or do I need to get a new instance?","The sentence """""" If I want to restart training, can I just callMultiLayerNetwork.initto reset and start from scratch? """""" uses <pattern>callMultiLayerNetwork.initto reset and start from scratch</pattern> to indicate the user's expectation of being able to reset and start training from scratch using the method callMultiLayerNetwork.init. The answer is NO.","The sentence """""" If I want to restart training, can I just callMultiLayerNetwork.initto reset and start from scratch? """""" uses <pattern>restart training</pattern> and <pattern>reset and start from scratch</pattern> to indicate the user's expectation of being able to reset and start training from scratch using the method ""MultiLayerNetwork.init()"". The answer is NO.","The sentence """""" If I want to restart training, can I just callMultiLayerNetwork.initto reset and start from scratch? """""" uses <pattern>callMultiLayerNetwork.initto reset and start from scratch</pattern> to indicate the user's expectation. The answer is NO.",1,1,1,1,1,1
deeplearning4j,"There's a 404 anchor on the page: if it's not the correct url, can anyone point me to the right one?",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" There's a 404 anchor on the page: if it's not the correct url, can anyone point me to the right one? """""" uses <pattern>if it's not the correct url</pattern> to indicate the error or undesired behavior of the system. The answer is YES.","The sentence """""" if it's not the correct url, can anyone point me to the right one? """""" uses <pattern>not the correct url</pattern> to indicate that the 404 anchor on the page is not the correct URL, which is the error or undesired behavior. The answer is YES.",1,0,0,0,0,1
deeplearning4j,"Hi guys, I am having the same issue as yesterday, and this after I created a MultidatasetIterator as you suggested. Here is the gist would appreciate guys if you have some pointers as to why the exception is happening (see gist). I've added some of the code in the gist. Not sure if the problem is in vector1 /vector2 AlexDBlack: could you please take a look at this gist","The sentence """"""  would appreciate guys if you have some pointers as to why the exception is happening """""" uses <pattern>as to why the exception is happening</pattern> to indicate that the user is experiencing an exception and is seeking help to understand the cause. The answer is YES.","The sentence """""" would appreciate guys if you have some pointers as to why the exception is happening """""" uses <pattern>why the exception is happening</pattern> to indicate that the user is experiencing an exception and is seeking help to understand the cause. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
gitter,is it possible not to display my full name?,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
appium,"any idea how to solve this error 'Exception in thread ""main"" java.lang.IncompatibleClassChangeError: Implementing class'",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,0,1,0
typescript,"I'm kind of surprised this isn't a type error: By the way, someone here might find this useful: Possibly related/same issue as this? Is there a type that means unknown function? The closest I can get is(...args: never[]) => unknown but that will still let you call it with no arguments","The sentence ""I'm kind of surprised this isn't a type error"" uses <pattern>isn't a type error</pattern> to indicate that the user is expecting a certain behavior to be a type error but it is not. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" I'm kind of surprised this isn't a type error: """""" uses <pattern>kind of surprised</pattern> to indicate that the user is expecting a type error but it is not occurring. The answer is YES.",0,1,0,0,0,1
gitter,"I wonder why I did not have a GitLab account until today. Was GitLab previously limited access, invitation-only or something like that?",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,0,1,0
ethereum,"I'm able to run the Ethereum wallet using the portable zip, but if i try to install and run the installed version I get this error.","The sentence """""" if i try to install and run the installed version I get this error. """""" uses <pattern>get this error</pattern> to indicate that the user is encountering an error while trying to install and run the Ethereum wallet. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,0,1,1,0,1,0
deeplearning4j,"While working with the paragraph vectors classifier example using my own corpus(19 classes altogether, 10000 docs for traning and 10000 docs for predicting), the accurancy seems very low (only up to 12%). Is there any suggestion? Thx.","The sentence """""" the accurancy seems very low (only up to 12%) """""" uses <pattern>the accuracy seems very low</pattern> to indicate that the user is experiencing a low accuracy issue in the paragraph vectors classifier example. The answer is YES.","The sentence """""" the accurancy seems very low (only up to 12%). """""" uses <pattern>the accuracy seems very low</pattern> to indicate that the error or undesired behavior is ""the accuracy is very low"". The answer is YES.","The sentence """""" the accurancy seems very low (only up to 12%). """""" uses <pattern>the accuracy seems very low</pattern> to indicate that the user is experiencing low accuracy in the classifier example. The answer is YES.",0,0,0,0,0,1
ethereum,is it safe to delete chaindata dir and restart my sync with --fast flag?,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
appium,"Hi, Can someone help with appium and jacoco integration? Yes I want to check the code coverage of the appium code i have written my android app is written in java, my tests are run using appium",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
ethereum,"Having issues all of a sudden syncing the block chain anyone know how to troubleshoot the sync, I just keep getting: eth/downloader/downloader.go:305] Synchronisation failed: block download canceled (requested) back online again just as suddenly","The sentence """"""  Synchronisation failed: block download canceled (requested) """""" uses <pattern>failed: block download canceled</pattern> to indicate the error or undesired behavior of ""syncing the block chain"". The answer is YES.","The sentence """""" Synchronisation failed: block download canceled (requested) """""" uses <pattern>Synchronisation failed: block download canceled</pattern> to indicate that the user is experiencing a synchronization failure with the blockchain. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
ethereum,I have multiple contracts in one code source. how to deploy all these contracts under the of one contract in remix ? please look at image from this link below to understand my question ?,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
appium,"Hi Guys what is difference between webelement.click(); and driver.tap(1, webelement, 1);",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
docker,is it possible to inject a file into an image before starting a container from that image? ^ideally a config or properties file.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
typescript,"hello can some one please see my simple type definition file. This library exposes __RCS.Scrollbar using commonjs module. and also if included on a webpage in a global context is this good enough, this definition file will be included with my package","The sentence """""" This library exposes __RCS.Scrollbar using commonjs module. """""" uses <pattern>uses commonjs module</pattern> to indicate that the use of commonjs module is the user's expectation. The answer is NO.",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,0,1,0
nodejs,"I need a very simple signal library. It doesn't even need to support unsubscribing. I just need to be able to register some callback to get notified when an event happens. Searching npm yields a lot but I wonder if there is some kind of defacto standard one that is being used a lot. It looks like ""events"" is the thing I\'m looking for...",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" It looks like ""events"" is the thing I'm looking for... """""" uses <pattern>is the thing I'm looking for</pattern> to indicate that the user is looking for a specific library or solution. The answer is NO.",1,1,1,1,1,1
gitter,"Hi all. I'm in a bit of a weird situation at the moment, and can't find any solutions in the Gitter documentation. Some time ago we started a Gitter room around a group Github user (SARSky). That worked fine until we converted that user to an org on Github (which removes it as a user to log in). Ideally we'd now like to start fresh with a Gitter room based on that org, but we can't access the old one any more, and would like to use the same name for the room. Any ideas? MadLittleMods: Thanks, that'd be great. I've changed org membership to public. We don't mind if all the messages are lost.","The sentence """""" Ideally we'd now like to start fresh with a Gitter room based on that org, but we can't access the old one any more, and would like to use the same name for the room. """""" uses <pattern>start fresh with a Gitter room based on that org, but we can't access the old one any more</pattern> to indicate that the user is unable to access the old Gitter room and wants to start fresh with a new room. The answer is YES.","The sentence """""" That worked fine until we converted that user to an org on Github (which removes it as a user to log in). """""" uses <pattern>which removes it as a user to log in</pattern> to indicate the undesired behavior that ""converting the user to an org on Github removes it as a user to log in"". The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
typescript,"Is this correct behaviour or have i cocked something up? interface Goat { ... }andinterface Sheep { ... }are identical, a function takesStream<Goat>but i've given it aStream<Sheep>, it's not breaking const mySheepStream: Stream<Sheep> = buildSheepStream(); functionThatNeedsGoatStream(mySheepStream) thank you@ShawnTalbert i found that too, I was surprised but i guess in practical terms it won't be so much of a problem goats are kinda like sheep",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" it's not breaking """""" uses <pattern>not breaking</pattern> to indicate that the behavior of the code is not as expected. The answer is YES.","The sentence """""" a function takesStream<Goat>but i've given it aStream<Sheep>, it's not breaking """""" uses <pattern>takesStream<Goat>but i've given it aStream<Sheep></pattern> to indicate that the user expects an error or undesired behavior when passing a Stream of Sheep to a function that expects a Stream of Goat. The answer is YES.",1,0,0,0,0,1
appium,The application at '*/Downloads/DrowsyHypno 2/Apps/1.7.1-e5ed0db.apk' does not exist or is not accessible Can some help with this issue,"The sentence """""" The application at '*/Downloads/DrowsyHypno 2/Apps/1.7.1-e5ed0db.apk' does not exist or is not accessible """""" uses <pattern>does not exist or is not accessible</pattern> to indicate that the application does not exist or is not accessible. The answer is YES.","The sentence """""" The application at '*/Downloads/DrowsyHypno 2/Apps/1.7.1-e5ed0db.apk' does not exist or is not accessible """""" uses <pattern>does not exist or is not accessible</pattern> to indicate the error or undesired behavior. The answer is YES.","The sentence """""" The application at '*/Downloads/DrowsyHypno 2/Apps/1.7.1-e5ed0db.apk' does not exist or is not accessible """""" uses <pattern>does not exist or is not accessible</pattern> to indicate that the user is having trouble accessing the application at the given path. The answer is YES.",0,0,0,0,0,1
ethereum,"Every time I try to downlaod 1.8.2 Wnidows I get ""Failed - Network error"" Is anyone else having this problem? THey start downloading then fail.. at different times. So Im using Chrome.. Click on the download options and you can 'Resume' Had to resume about 8 times and it finally downloaded it. Strange.","The sentence """""" Every time I try to download 1.8.2 Windows I get ""Failed - Network error"" """""" uses <pattern>Failed - Network error</pattern> to indicate that the user is experiencing a network error while trying to download version 1.8.2 for Windows. The answer is YES.","The sentence """""" ""Failed - Network error"" """""" uses <pattern>Failed - Network error</pattern> to indicate the error or undesired behavior of ""Failed - Network error"" when trying to download version 1.8.2 on Windows. The answer is YES.","The sentence """""" Every time I try to downlaod 1.8.2 Wnidows I get ""Failed - Network error"" """""" uses <pattern>get ""Failed - Network error""</pattern> to indicate that the user is experiencing a network error while trying to download version 1.8.2 for Windows. The answer is YES.",0,0,0,0,0,1
deeplearning4j,"Hi all; i would like to share an observation, and dependign on your input, i could file an issue.",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
appium,"I have a problem: I run my (hybrid) test cases once, and after few minutes I run same test again, but the second test fails. Any idea why? If I reinstall appium, it will start successfully go through","The sentence """""" I run my (hybrid) test cases once, and after few minutes I run same test again, but the second test fails. """""" uses <pattern>the second test fails</pattern> to indicate that the user is experiencing a failure in the second test. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" I run same test again, but the second test fails """""" uses <pattern>second test fails</pattern> to indicate that the ""second test fails"" is an undesired behavior. The answer is YES.",0,1,0,0,0,1
nodejs,hey all! Is it possible to have a node script command in a parent directory call a node script of child directory? For instance build.all.devwould look at multiple applications within it's own root path and runbuild.devin each of the specified sub-directories... Essentially making an application wrapper to manage other applications that are similar in configuration. A simple yes or no would be good but maybe there is an example out there? Thank you! hello again! Please and thank you. ah! child_process franciscofsales: thanks a bunch. for some reason I couldn't find it thanks again. I have much to look into.,"The sentence """""" For instance build.all.dev would look at multiple applications within it's own root path and run build.dev in each of the specified sub-directories... """""" uses <pattern>would look at multiple NNS within it's own root path and run</pattern> to indicate the user's expectation of ""build.all.dev"" command. The answer is NO.","The sentence """""" A simple yes or no would be good but maybe there is an example out there? """""" uses <pattern>yes or no</pattern> to indicate that the user is looking for a simple answer. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,1,0,1,1,1,1
docker,"Hello everyone, is it not possible to have a squashfs volume ? docker volume create -d local -o type=squashfs -o device=$(pwd)/pia.squashfsand then mounting the volume inside a container fails withblock device required","The sentence """""" then mounting the volume inside a container fails with block device required """""" uses <pattern>mounting the volume inside a container fails with block device required</pattern> to indicate the error or undesired behavior of the system. The answer is YES.","The sentence """""" mounting the volume inside a container fails with block device required """""" uses <pattern>fails with JJ NN required</pattern> to indicate that the user is experiencing an error when trying to mount a squashfs volume inside a container. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
deeplearning4j,"Hello, I'm facing a lot of problem in training neural network with Spark. I'm getting a lot of ""ExecutorLostFailure (executor 34 exited caused by one of the running tasks) Reason: Remote RPC client disassociated. Likely due to containers exceeding thresholds, or network issues. Check driver logs for WARN messages."" even with 60gb ram per node in a 3 nodes cluster. Has anyone faced the same issue with Spark?","The sentence """""" I'm getting a lot of ""ExecutorLostFailure (executor 34 exited caused by one of the running tasks) Reason: Remote RPC client disassociated. Likely due to containers exceeding thresholds, or network issues. Check driver logs for WARN messages."" """""" uses <pattern>ExecutorLostFailure (executor 34 exited caused by one of the running tasks) Reason: Remote RPC client disassociated</pattern> to indicate the error or undesired behavior of ""getting a lot of ExecutorLostFailure errors"". The answer is YES.","The sentence """""" I'm getting a lot of ""ExecutorLostFailure (executor 34 exited caused by one of the running tasks) Reason: Remote RPC client disassociated. Likely due to containers exceeding thresholds, or network issues. Check driver logs for WARN messages."" even with 60gb ram per node in a 3 nodes cluster. """""" uses <pattern>ExecutorLostFailure caused by one of the running tasks Reason Remote RPC client disassociated Likely due to containers exceeding thresholds or network issues</pattern> to indicate that the user is facing an error related to executor failure and possible network issues. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
ethereum,"I'm looking into beginning a long term investment into Ethereum, however my technical knowledge and reaources are quite minimal. Would there be any teccomwndations from Recommendations you folks could make? Sorry about that last message, mobile isn't the most optimal interface I suppose.",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,0,1,0
docker,so if I wanted to make sure the container is always up to date I would have to schedule an external script that regularly kills the container and then recreates it?,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
ethereum,Why wordpress can't pull anything with this? {{config.PayoutThreshold}}{{format-number stats.model.minersTotal}} How to tell wordpress to read this type of tags,"The sentence """""" Why wordpress can't pull anything with this? """""" uses <pattern>can't pull anything with this</pattern> to indicate that ""wordpress can't pull anything"" is the error or undesired behavior. The answer is YES.","The sentence """""" Why wordpress can't pull anything with this? """""" uses <pattern>can't pull anything with</pattern> to indicate that ""wordpress can't pull anything"" is the error or undesired behavior. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,0,0,1,0,0,1
appium,is the adb command working from terminal?,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
appium,"Hey guys. Trying to open the Native Chrome app in a Pixel emulator. I have added the App Activity and name. However, when running, Chrome is refusing to open do to a security exception error. Has anyone experienced anything like this and knows a work around?","The sentence """""" Chrome is refusing to open do to a security exception error. """""" uses <pattern>refusing to open do to a security exception error</pattern> to indicate that the undesired behavior is ""Chrome is refusing to open"". The answer is YES.","The sentence """""" Chrome is refusing to open do to a security exception error """""" uses <pattern>refusing to open due to a security exception error</pattern> to indicate that Chrome is not opening because of a security exception error. The answer is YES.","The sentence """""" Chrome is refusing to open do to a security exception error. """""" uses <pattern>refusing to open due to a security exception error</pattern> to indicate the error or undesired behavior of the system or code provided by the user. The answer is YES.",0,0,0,0,0,1
nodejs,What is the proper way to check that if collection exist then only drop using mongoose,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
docker,"Hi all, I've always used EXPOSE in my Dockerfiles, however other than informing the user, I can't see a technical/functional purpose for it. Is there any use including EXPOSE in my Dockerfiles?",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" I can't see a technical/functional purpose for it. """""" uses <pattern>can't see a JJ/NN/NNS purpose for it</pattern> to indicate that the user is questioning the purpose of including EXPOSE in Dockerfiles. The answer is YES.","The sentence """""" other than informing the user, I can't see a technical/functional purpose for it """""" uses <pattern>can't see a JJ/DT JJ/NN purpose for it</pattern> to indicate that the user can't see a technical/functional purpose for including EXPOSE in Dockerfiles. The answer is YES.",1,0,0,0,0,1
deeplearning4j,"I've been here a few times asking similar questions but I can't seem to get past this. I'm using r-3.8 and I am trying to integrate with spark. My training set in total is around 250 MB. Every time I train, I get an OutOfMemory error thrown. I've been able to successfully use the MultilayerPerceptronClassifier class that's native to spark with the same training set. It appears to be crashing in SparkDl4jMultiLayer.java while trying to process this resultsParams.foreach(a); Looks like line 351 in r-3.8 I've maxed out my driver and executor memory and framesize Also noticed the framesize seems to jump to around 1.7 gb and my training set is not neraly that big. no clue why this is happening. nearly*","The sentence """""" Every time I train, I get an OutOfMemory error thrown. """""" uses <pattern>get an OutOfMemory error thrown</pattern> to indicate the error or undesired behavior of the system. The answer is YES.","The sentence """"""Every time I train, I get an OutOfMemory error thrown."""""" uses <pattern>get an OutOfMemory error thrown</pattern> to indicate the error or undesired behavior of the system. The answer is YES.","The sentence """""" Every time I train, I get an OutOfMemory error thrown. """""" uses <pattern>get an OutOfMemory error thrown</pattern> to indicate the error or undesired behavior that the user is experiencing. The answer is YES.",0,0,0,0,0,1
nodejs,Is there some way of a) using .load without pumping the file contents into the REPL session history? b) filtering history navigation by what you type like IPython?,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
nodejs,"Does anyone know, how to refresh(?) component? I need to dynamically set component's parameters (without restart) i've found smth like:",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" I need to dynamically set component's parameters (without restart) """""" uses <pattern>dynamically set component's parameters (without restart)</pattern> to indicate that the user is looking for a way to refresh a component without restarting it. The answer is YES.",1,1,0,1,1,1
typescript,anyone managed to use sqlite in an aurelia app? i'm getting a list of dependencies that are not loaded notsonotso: please leave..,"The sentence """""" i'm getting a list of dependencies that are not loaded """""" uses <pattern>a list of NNPS that are not loaded</pattern> to indicate that ""getting a list of dependencies that are not loaded"" is an undesired behavior. The answer is YES.",No sentences found to indicate the error or undesired behavior. The answer is NO.,"The sentence """""" i'm getting a list of dependencies that are not loaded """""" uses <pattern>a list of dependencies that are not loaded</pattern> to indicate that the user is experiencing an error or undesired behavior related to ""dependencies that are not loaded"". The answer is YES.",0,1,0,0,0,1
nodejs,"The problem with .net is that was a propietary platform, very closed so many people starting in source code projects just didnt get involved plus many restrinction the .net core has",No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,0,1,0
typescript,i want to make a function that accepts a callback. What type is a callback?,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,No sentences found to indicate the error or undesired behavior. The answer is NO.,1,1,1,1,1,1
